Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lauri Markkanen,37:45,.675,.528,.556,.722,2.5,40.0,17.7,4.4,0.0,3.7,0.0,24.1,154,118,8.4
Jordan Clarkson,34:04,.555,.474,.316,.421,8.3,16.1,11.5,20.3,0.0,0.0,11.8,28.7,116,124,-0.5
Mike Conley,32:53,.708,.708,.583,.000,2.9,16.7,8.5,29.0,4.1,2.1,20.0,17.5,127,113,7.5
Jarred Vanderbilt,25:51,.509,.500,.333,.333,14.6,5.3,10.8,16.7,1.8,0.0,30.4,14.6,99,121,-6.7
Walker Kessler,21:05,.527,.500,.000,1.500,8.9,13.0,10.6,0.0,0.0,0.0,0.0,12.1,125,123,-8.9
Malik Beasley,30:03,.366,.313,.688,.250,6.3,13.7,9.3,9.8,0.0,0.0,10.1,25.2,85,124,-11.8
Collin Sexton,22:53,.505,.458,.167,.167,4.1,6.0,4.9,29.4,4.0,0.0,7.2,23.2,117,116,2.1
Rudy Gay,15:23,.000,.000,1.000,.000,6.1,26.7,14.5,0.0,0.0,0.0,0.0,7.5,27,123,-13.8
Nickeil Alexander-Walker,15:07,.680,.600,.200,.400,6.2,0.0,3.7,0.0,12.0,0.0,0.0,14.9,151,101,12.9
Simone Fontecchio,4:54,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0,124,-30.0
Ochai Agbaji,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Udoka Azubuike,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Leandro Bolmaro,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Talen Horton-Tucker,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
