Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lauri Markkanen,35:33,.805,.692,.692,.769,6.8,24.3,17.4,3.9,1.4,1.6,18.7,25.8,137,119,3.5
Jordan Clarkson,32:11,.643,.618,.706,.118,0.0,4.9,3.0,23.3,0.0,0.0,10.1,26.4,130,135,-0.1
Mike Conley,31:06,.794,.625,.375,1.125,0.0,7.6,4.6,34.0,0.0,3.5,20.1,20.6,150,131,3.6
Walker Kessler,29:54,.751,.800,.000,.300,28.1,18.4,22.3,5.2,1.6,12.9,8.1,17.6,155,116,9.4
Kelly Olynyk,19:34,.200,.200,.600,.000,0.0,16.1,9.7,23.6,0.0,2.8,28.6,15.3,70,127,-10.2
Malik Beasley,26:38,.500,.500,.786,.000,0.0,8.9,5.4,10.3,0.0,0.0,6.7,24.1,107,132,-8.6
Collin Sexton,19:41,.761,.714,.571,.286,12.2,4.0,7.2,28.5,0.0,0.0,27.6,23.6,129,135,0.7
Jarred Vanderbilt,18:00,.615,.750,.250,.500,0.0,17.5,10.6,7.4,0.0,0.0,0.0,11.6,126,127,-6.1
Ochai Agbaji,16:40,1.000,1.000,1.000,.000,14.4,0.0,5.7,0.0,2.9,0.0,0.0,7.7,203,132,7.1
Rudy Gay,10:43,.694,.500,.500,1.000,0.0,7.3,4.4,34.0,0.0,0.0,0.0,11.5,181,133,6.1
Nickeil Alexander-Walker,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Udoka Azubuike,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Leandro Bolmaro,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Talen Horton-Tucker,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
