Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lauri Markkanen,39:08,.503,.478,.435,.087,11.7,19.3,15.4,19.1,0.0,1.8,4.0,25.3,120,114,0.9
Mike Conley,36:13,.378,.367,.600,.133,2.5,5.2,3.9,37.3,2.6,0.0,5.9,18.5,112,115,-4.1
Jordan Clarkson,34:53,.811,.794,.706,.118,5.2,8.1,6.7,27.0,0.0,2.1,10.1,22.7,149,119,13.3
Kelly Olynyk,34:35,.750,.750,.429,.000,2.6,5.5,4.0,12.5,5.5,2.1,22.2,20.7,110,108,4.8
Jarred Vanderbilt,24:52,.340,.400,.000,.400,14.7,38.1,26.2,19.1,7.6,0.0,33.8,14.2,85,89,-1.7
Malik Beasley,29:57,.469,.469,.563,.000,0.0,9.5,4.7,4.6,0.0,0.0,0.0,21.3,103,119,-7.0
Collin Sexton,19:19,.578,.333,.000,1.333,9.5,4.9,7.2,25.2,0.0,0.0,0.0,19.6,153,121,2.0
Walker Kessler,17:42,.694,.667,.000,1.000,15.5,10.7,13.1,13.9,0.0,16.2,18.8,12.0,140,111,5.7
Talen Horton-Tucker,14:25,.500,.500,.250,.000,6.3,6.6,6.4,21.4,3.3,0.0,0.0,22.1,121,113,-0.8
Rudy Gay,13:56,.205,.250,.500,.500,0.0,20.4,10.0,8.4,0.0,5.1,17.0,16.8,47,112,-14.5
Ochai Agbaji,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nickeil Alexander-Walker,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Leandro Bolmaro,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Simone Fontecchio,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Johnny Juzang,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
