Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jordan Clarkson,35:35,.439,.404,.346,.115,11.5,2.9,7.3,16.5,0.0,0.0,6.8,36.2,97,126,-10.8
Lauri Markkanen,35:29,.752,.600,.600,.900,2.9,14.7,8.7,8.3,4.1,2.3,26.4,23.5,116,112,3.7
Kelly Olynyk,35:06,.705,.688,.375,.750,0.0,26.8,13.2,26.3,1.4,0.0,15.8,15.8,133,116,2.3
Jarred Vanderbilt,31:38,1.000,1.000,.500,.000,0.0,23.1,11.4,21.0,3.1,0.0,11.1,12.5,174,114,13.6
Collin Sexton,31:25,.696,.636,.364,.545,3.3,6.6,4.9,0.0,1.6,0.0,6.8,20.5,133,122,-0.2
Malik Beasley,25:36,.167,.167,.667,.000,0.0,4.1,2.0,5.2,0.0,0.0,0.0,15.4,45,126,-18.2
Talen Horton-Tucker,16:35,.205,.250,.500,.500,0.0,18.9,9.3,24.7,3.0,0.0,17.0,15.6,62,115,-8.4
Walker Kessler,16:31,1.000,1.000,.000,.000,12.4,37.9,25.0,0.0,0.0,14.5,0.0,10.6,206,106,8.8
Simone Fontecchio,12:05,.307,.250,.500,.500,16.9,0.0,8.5,11.7,0.0,0.0,17.0,21.4,82,127,-15.2
Ochai Agbaji,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nickeil Alexander-Walker,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Udoka Azubuike,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Leandro Bolmaro,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
