Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
LeBron James,36:52,.668,.625,.250,.208,3.6,11.3,7.9,23.4,1.3,0.0,3.7,33.1,134,121,6.4
Anthony Davis,35:44,.730,.667,.056,.667,11.2,35.0,24.6,31.5,2.7,2.8,4.1,30.5,154,109,15.6
Dennis Schröder,32:47,.417,.417,.333,.000,0.0,6.4,3.6,17.0,0.0,0.0,25.0,11.0,89,125,-10.3
Lonnie Walker IV,29:50,.900,.900,.600,.000,0.0,7.0,3.9,0.0,1.6,0.0,0.0,15.1,162,121,3.8
Patrick Beverley,24:27,.370,.300,.800,.800,0.0,21.3,12.0,13.4,3.9,0.0,0.0,12.4,99,112,-4.5
Austin Reaves,28:35,.750,.750,.833,.000,0.0,11.0,6.1,8.2,0.0,3.5,33.3,14.1,93,122,-4.6
Russell Westbrook,21:23,.557,.556,.111,.222,0.0,19.5,10.9,58.1,2.3,0.0,28.8,29.2,103,116,-0.7
Troy Brown Jr.,14:59,.347,.000,.500,1.000,17.8,13.9,15.6,0.0,3.2,0.0,0.0,8.6,118,115,-4.0
Thomas Bryant,12:16,.512,.500,.000,.500,0.0,17.0,9.5,0.0,0.0,16.3,0.0,17.9,102,112,-3.5
Kendrick Nunn,3:07,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,127,-8.3
Max Christie,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Damian Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
