Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
LeBron James,39:39,.759,.741,.222,.333,5.9,17.6,12.6,36.1,0.0,1.9,13.9,36.3,137,116,15.3
Thomas Bryant,33:58,.839,.800,.100,.300,3.4,41.1,25.0,3.5,1.3,2.2,8.1,14.5,156,107,5.3
Dennis Schröder,32:01,.482,.458,.417,.083,3.7,2.7,3.1,30.3,4.2,0.0,13.9,18.1,115,112,0.9
Austin Reaves,25:36,.180,.115,.692,.154,0.0,10.2,5.9,3.7,0.0,0.0,12.6,24.8,43,119,-26.3
Patrick Beverley,25:13,1.000,1.000,.600,.000,4.6,3.5,4.0,12.9,1.8,3.0,0.0,7.9,202,115,8.4
Russell Westbrook,29:20,.543,.500,.250,.167,8.0,17.9,13.6,42.7,1.5,2.6,31.8,25.8,103,112,0.6
Troy Brown Jr.,25:02,.417,.417,.667,.000,0.0,17.4,10.0,0.0,0.0,3.0,0.0,9.6,91,116,-5.3
Juan Toscano-Anderson,15:05,1.167,1.167,.333,.000,7.8,11.6,9.9,0.0,3.0,0.0,0.0,8.0,231,112,6.3
Wenyen Gabriel,14:06,.652,.625,.000,.125,33.2,6.2,17.7,0.0,0.0,5.4,0.0,24.0,149,117,2.1
Damian Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kendrick Nunn,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Lonnie Walker IV,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
