Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Davis,36:30,.644,.600,.000,.667,7.2,25.8,16.1,28.0,0.0,9.4,9.3,23.3,135,107,11.1
LeBron James,36:10,.450,.432,.455,.136,2.4,15.6,8.8,13.6,1.3,0.0,4.1,26.8,103,113,-0.6
Dennis Schröder,30:29,.515,.417,.667,.667,0.0,9.3,4.5,17.1,1.5,0.0,11.4,11.4,116,115,-3.8
Troy Brown Jr.,28:45,.300,.300,.400,.000,12.1,19.6,15.8,4.4,0.0,3.0,16.7,8.3,94,113,-3.3
Lonnie Walker IV,21:57,.500,.500,.556,.000,8.0,8.6,8.3,14.0,0.0,0.0,10.0,18.1,110,119,-3.8
Austin Reaves,31:17,.918,.750,.750,1.750,0.0,6.0,2.9,4.2,0.0,0.0,12.4,10.3,171,120,0.4
Russell Westbrook,27:19,.621,.611,.222,.167,0.0,13.8,6.6,47.0,1.7,3.1,23.7,36.9,102,111,5.9
Wenyen Gabriel,13:00,.317,.286,.143,.286,33.6,29.0,31.3,0.0,0.0,6.6,11.3,27.2,90,107,-9.9
Kendrick Nunn,11:24,.425,.300,.400,.400,0.0,16.5,7.9,0.0,0.0,0.0,0.0,20.5,103,116,-5.9
Thomas Bryant,3:09,.500,.500,.000,.000,83.1,0.0,43.1,0.0,0.0,0.0,0.0,25.3,148,122,3.5
Patrick Beverley,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
Max Christie,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Damian Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Matt Ryan,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Juan Toscano-Anderson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
