Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Davis,39:37,.731,.704,.111,.259,5.5,23.1,14.1,16.1,0.0,7.1,0.0,33.0,155,130,14.4
LeBron James,37:11,.502,.500,.222,.074,2.9,21.5,12.0,38.9,2.7,0.0,0.0,32.6,124,129,7.2
Lonnie Walker IV,33:35,.595,.500,.500,.400,0.0,6.8,3.3,0.0,0.0,2.8,0.0,15.2,128,136,-5.3
Troy Brown Jr.,24:18,.900,.900,.400,.000,4.5,14.1,9.2,0.0,6.1,0.0,16.7,10.7,141,123,4.5
Patrick Beverley,23:22,.700,.700,.600,.000,4.7,14.7,9.6,9.0,0.0,0.0,16.7,11.1,129,137,-5.1
Austin Reaves,32:17,.717,.625,.500,.500,3.4,3.5,3.5,6.1,0.0,0.0,17.0,7.9,137,139,-6.6
Russell Westbrook,28:34,.533,.545,.182,.636,7.6,20.0,13.7,44.1,0.0,0.0,0.0,21.4,142,135,3.4
Wenyen Gabriel,14:24,.625,.625,.250,.000,30.3,15.9,23.3,7.4,3.4,0.0,20.0,15.1,136,128,0.5
Thomas Bryant,4:18,1.064,1.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,228,139,5.7
Kendrick Nunn,2:24,.000,.000,1.000,.000,0.0,47.6,23.3,38.5,0.0,0.0,0.0,36.2,37,129,-37.5
Max Christie,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Damian Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Juan Toscano-Anderson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
