Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandon Ingram,37:36,.555,.474,.368,.421,3.1,16.0,9.5,26.8,0.0,0.0,11.8,31.6,108,114,0.3
CJ McCollum,36:06,.477,.472,.444,.111,6.5,0.0,3.3,34.1,1.4,0.0,13.7,28.2,96,116,-3.1
Herbert Jones,32:39,.465,.389,.333,.444,7.2,14.7,10.9,9.9,1.6,3.3,8.5,16.8,102,110,-1.2
Josh Richardson,26:56,.820,.750,.250,.500,0.0,8.9,4.4,12.4,3.9,0.0,17.0,10.2,139,108,1.6
Jonas Valančiūnas,23:15,.694,.500,.000,1.000,0.0,25.8,12.7,13.8,0.0,4.6,34.2,17.5,98,109,-2.4
Jaxson Hayes,24:45,.750,.750,.000,.000,0.0,24.2,12.0,0.0,4.2,0.0,20.0,9.4,106,102,-1.7
Naji Marshall,22:59,.667,.667,.333,.000,5.1,26.1,15.5,21.0,2.3,0.0,40.0,10.1,98,106,0.4
Trey Murphy III,20:38,.376,.313,.500,.375,5.7,11.6,8.6,23.8,2.5,0.0,17.7,25.5,80,110,-4.5
Jose Alvarado,15:06,.500,.500,.429,.000,15.5,7.9,11.8,0.0,3.5,0.0,12.5,24.7,94,109,0.8
Dyson Daniels,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Willy Hernangómez,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kira Lewis Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Garrett Temple,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
