Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Trey Murphy III,35:06,.678,.615,.692,.308,6.2,8.5,7.4,22.2,1.4,2.8,6.3,19.1,142,103,9.8
Zion Williamson,32:58,.696,.688,.000,.688,6.6,24.3,15.8,31.7,1.5,3.0,16.1,32.0,124,98,11.9
Jonas Valančiūnas,28:21,.438,.438,.125,.000,11.5,31.7,22.1,12.5,0.0,0.0,11.1,26.9,91,101,-6.0
CJ McCollum,26:56,.337,.273,.091,.182,0.0,11.1,5.8,21.2,0.0,7.4,25.2,25.0,65,102,-11.8
Dyson Daniels,25:04,.475,.400,.400,.600,0.0,12.0,6.2,5.4,3.8,0.0,24.0,14.1,78,98,-7.0
Naji Marshall,29:59,1.079,1.071,.571,.286,3.6,13.3,8.7,5.4,1.6,6.7,27.6,15.4,141,98,10.4
Larry Nance Jr.,28:42,.500,.500,.400,.000,3.8,27.9,16.4,4.7,0.0,7.0,16.7,8.9,96,98,-1.2
Jose Alvarado,20:37,.167,.167,.500,.000,0.0,0.0,0.0,12.7,4.7,0.0,14.3,14.4,47,99,-8.9
Devonte' Graham,12:15,.233,.167,.667,.167,8.9,16.3,12.8,0.0,3.9,8.2,0.0,22.3,63,90,-6.0
Jaxson Hayes,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Willy Hernangómez,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Garrett Temple,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
