Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandon Ingram,38:13,.599,.575,.550,.100,0.0,6.1,3.0,27.7,2.6,0.0,8.7,27.7,119,126,5.5
Herbert Jones,35:34,.660,.667,.333,.167,3.2,19.7,11.4,8.0,4.2,0.0,13.4,19.4,116,118,1.5
CJ McCollum,34:27,.500,.500,.444,.000,0.0,17.0,8.4,12.6,4.4,0.0,5.3,25.5,100,118,-1.3
Jonas Valančiūnas,21:15,.672,.714,.000,.143,0.0,22.0,10.9,21.4,0.0,0.0,21.2,20.6,109,127,-2.7
Trey Murphy III,12:00,.000,.000,1.000,.000,0.0,9.8,4.8,9.3,0.0,0.0,0.0,3.9,57,131,-9.7
Larry Nance Jr.,26:45,.901,.875,.000,.250,17.1,17.5,17.3,5.9,5.6,9.2,25.3,20.6,139,110,9.4
Jose Alvarado,24:00,.388,.333,.500,.167,9.5,19.5,14.5,22.9,2.1,5.1,7.2,26.8,96,120,-6.0
Naji Marshall,21:31,.765,.700,.600,.400,0.0,5.4,2.7,18.4,2.3,0.0,0.0,12.6,166,127,5.3
Dyson Daniels,17:53,.174,.000,.000,1.000,0.0,19.6,9.7,0.0,0.0,0.0,0.0,7.5,39,128,-12.7
Devonte' Graham,8:22,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,140,134,-2.8
Jaxson Hayes,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Willy Hernangómez,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Garrett Temple,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
