Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
CJ McCollum,40:43,.541,.520,.320,.080,0.0,11.3,5.9,48.2,1.2,0.0,7.2,28.2,123,117,7.7
Herbert Jones,35:27,.402,.333,.333,.556,3.5,9.8,6.7,3.4,0.0,2.5,21.1,16.5,75,119,-12.3
Zion Williamson,29:53,.671,.625,.000,.375,8.2,15.4,12.0,5.9,1.6,5.9,17.7,31.2,113,111,5.4
Jonas Valančiūnas,24:27,.253,.182,.091,.182,40.3,4.7,21.9,14.9,2.0,0.0,7.8,21.7,95,118,-8.4
Brandon Ingram,10:49,.850,.900,.400,.400,0.0,10.7,5.5,0.0,4.6,0.0,14.5,26.2,126,110,14.4
Trey Murphy III,39:42,.699,.682,.364,.091,3.1,23.2,13.5,3.3,0.0,0.0,14.9,13.9,122,115,-1.6
Larry Nance Jr.,28:33,.500,.500,.200,.000,8.6,20.2,14.6,28.8,0.0,0.0,0.0,14.4,133,117,5.9
Jose Alvarado,24:10,.583,.583,.500,.000,0.0,14.3,7.4,21.2,2.0,3.7,33.3,15.3,91,112,-0.2
Devonte' Graham,14:55,.750,.750,.500,.000,0.0,7.7,4.0,16.0,3.3,5.9,33.3,8.3,113,111,4.9
Naji Marshall,13:30,.451,.333,.333,.667,0.0,8.5,4.4,0.0,7.3,6.5,0.0,23.7,106,101,4.2
Jaxson Hayes,2:51,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0,124,-27.3
Dyson Daniels,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Willy Hernangómez,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dereon Seabron,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Garrett Temple,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
