Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandon Ingram,32:10,.671,.646,.208,.125,4.5,10.4,7.9,8.2,0.0,0.0,19.2,46.8,103,115,-3.1
Trey Murphy III,31:30,.470,.409,.727,.364,0.0,10.6,6.0,4.4,1.6,8.0,19.0,24.0,79,107,-4.5
Jose Alvarado,28:59,.636,.636,.545,.000,0.0,3.9,2.2,11.4,1.7,2.9,21.4,23.2,98,112,-3.6
Jonas Valančiūnas,24:46,.854,.833,.167,.833,5.9,31.6,20.4,13.2,0.0,0.0,26.8,21.7,129,107,0.1
Herbert Jones,23:42,.500,.500,.250,.000,6.1,18.8,13.3,11.6,4.3,0.0,0.0,8.1,127,102,0.9
Josh Richardson,34:07,.563,.500,.500,.250,0.0,6.5,3.7,12.6,7.4,4.9,0.0,12.5,126,98,8.3
Naji Marshall,22:49,.694,.500,.500,1.000,0.0,19.6,11.1,17.1,2.2,3.7,25.8,8.2,128,105,4.0
Larry Nance Jr.,21:11,.667,.667,.333,.000,6.9,15.8,11.9,19.7,0.0,4.0,0.0,6.8,162,111,4.2
Kira Lewis Jr.,18:58,.595,.500,.600,.400,0.0,11.8,6.7,14.9,5.3,0.0,14.5,17.4,112,103,3.9
Jaxson Hayes,1:48,,,,,0.0,0.0,0.0,0.0,28.1,0.0,100.0,26.7,0,57,-3.5
Willy Hernangómez,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dereon Seabron,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Garrett Temple,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
