Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandon Ingram,37:38,.582,.533,.133,.200,2.9,7.7,5.4,7.5,0.0,2.2,5.8,20.8,114,109,-1.7
CJ McCollum,36:54,.628,.630,.565,.087,3.0,5.2,4.2,40.8,0.0,2.3,7.7,31.7,124,110,11.1
Trey Murphy III,25:08,.591,.591,.545,.000,0.0,7.6,4.1,5.7,2.0,3.4,0.0,19.8,113,105,3.9
Herbert Jones,22:33,.672,.714,.429,.143,4.8,8.5,6.8,12.3,0.0,3.7,0.0,14.9,138,107,3.1
Jonas Valančiūnas,13:41,.250,.250,.250,.000,8.0,14.0,11.2,17.8,0.0,0.0,50.0,26.4,48,107,-23.9
Larry Nance Jr.,30:47,.873,.850,.100,.200,7.1,15.6,11.6,10.2,0.0,5.5,0.0,16.0,179,104,11.6
Naji Marshall,25:27,.340,.200,.400,.400,0.0,30.2,16.1,18.3,0.0,0.0,25.4,14.0,79,102,-7.7
Jose Alvarado,21:10,.545,.545,.545,.000,0.0,13.6,7.2,43.0,0.0,4.0,8.3,25.6,116,106,4.2
Dyson Daniels,17:13,.375,.375,.750,.000,6.3,44.6,26.7,6.9,2.9,4.9,0.0,10.5,101,87,3.5
Devonte' Graham,9:29,.266,.000,1.000,2.000,0.0,10.1,5.4,23.5,0.0,0.0,0.0,9.0,106,110,-4.7
Jaxson Hayes,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Willy Hernangómez,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Garrett Temple,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
