Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandon Ingram,36:14,.607,.559,.412,.588,0.0,21.4,10.0,21.8,0.0,6.8,15.7,30.9,113,107,2.8
CJ McCollum,34:26,.533,.500,.353,.235,8.0,27.0,16.9,22.3,2.8,0.0,13.8,27.9,109,105,2.3
Herbert Jones,29:23,.340,.200,.400,.400,0.0,5.3,2.5,8.3,5.0,0.0,25.4,11.8,70,102,-6.1
Zion Williamson,27:55,.627,.636,.000,.364,0.0,16.6,7.8,5.9,1.8,0.0,13.6,23.3,108,109,-3.0
Jonas Valančiūnas,19:27,.709,.667,.333,2.000,7.1,39.8,22.4,0.0,0.0,0.0,15.1,15.1,128,111,-3.7
Larry Nance Jr.,28:33,.833,.833,.000,.000,19.2,21.7,20.4,7.0,0.0,0.0,7.7,20.1,157,112,5.8
Trey Murphy III,27:33,.672,.643,.857,.143,5.0,16.9,10.6,19.5,3.6,0.0,0.0,11.9,158,104,8.3
Jose Alvarado,18:00,.727,.750,.667,.333,7.6,0.0,4.0,16.2,5.4,0.0,22.5,21.8,119,101,7.7
Devonte' Graham,9:24,.000,.000,1.000,.000,0.0,16.5,7.7,49.8,0.0,0.0,0.0,4.7,138,113,0.7
Naji Marshall,9:05,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0,114,-18.2
Dyson Daniels,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jaxson Hayes,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Willy Hernangómez,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Garrett Temple,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
