Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jalen Green,37:54,.432,.300,.533,.533,5.8,9.3,7.4,14.1,2.5,0.0,0.0,20.6,115,129,-5.3
Kevin Porter Jr.,34:45,.693,.658,.579,.316,9.4,6.7,8.1,30.5,2.8,3.5,8.5,28.7,142,126,10.8
Jabari Smith Jr.,32:23,.698,.679,.643,.286,3.4,21.7,12.2,5.1,0.0,0.0,11.3,23.1,126,133,-1.5
Eric Gordon,29:43,.563,.542,.583,.083,0.0,7.9,3.8,9.8,1.6,0.0,13.9,20.5,104,132,-5.7
Alperen Şengün,23:25,.515,.333,.000,.667,4.7,30.0,16.9,15.8,2.1,0.0,43.6,12.4,86,126,-9.7
Kenyon Martin Jr.,23:39,.773,.750,.333,.667,0.0,19.8,9.6,6.2,2.0,0.0,0.0,13.8,162,128,2.6
Tari Eason,22:40,.638,.607,.357,.143,9.6,31.0,19.9,8.8,6.4,0.0,0.0,27.7,138,116,9.2
Usman Garuba,22:15,.375,.375,.250,.000,14.7,15.8,15.2,5.6,4.3,0.0,33.3,11.4,86,123,-6.8
Daishen Nix,13:15,.000,.000,.667,.000,0.0,8.8,4.3,44.2,3.6,0.0,25.0,12.7,69,126,-7.3
Josh Christopher,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Boban Marjanović,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Garrison Mathews,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
