Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Porter Jr.,35:49,.602,.588,.118,.059,15.2,5.7,10.3,21.9,5.7,3.3,25.6,27.2,107,112,4.6
Jalen Green,35:36,.465,.405,.286,.286,3.1,11.5,7.4,4.1,4.3,3.3,11.3,31.1,100,113,-3.8
Jabari Smith Jr.,32:18,.490,.464,.500,.214,6.8,28.5,18.0,4.2,1.6,0.0,6.1,21.0,114,114,-4.1
Eric Gordon,32:11,.524,.545,.818,.091,0.0,3.2,1.6,11.8,1.6,0.0,14.9,17.4,108,124,-3.8
Alperen Şengün,23:34,.600,.600,.000,.000,13.9,8.7,11.2,12.8,0.0,5.0,9.1,19.4,130,123,-2.6
Kenyon Martin Jr.,20:45,.563,.563,.500,.250,0.0,14.8,7.6,6.7,0.0,0.0,0.0,17.8,133,123,-2.7
Usman Garuba,20:00,.532,1.000,.000,2.000,27.3,20.4,23.7,17.3,0.0,0.0,0.0,3.9,162,121,2.2
Tari Eason,15:42,.357,.357,.286,.000,6.9,26.0,16.8,8.1,0.0,7.5,12.5,21.2,87,115,-10.3
TyTy Washington Jr.,12:11,.500,.500,.500,.000,0.0,25.1,13.0,49.2,0.0,0.0,0.0,6.8,167,119,4.0
Garrison Mathews,7:28,.868,.750,1.000,1.000,0.0,0.0,0.0,0.0,6.8,0.0,0.0,16.0,198,113,15.0
Bruno Fernando,4:26,1.000,1.000,.000,.000,24.6,23.0,23.8,0.0,0.0,0.0,0.0,9.4,204,118,-3.7
Josh Christopher,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Trevor Hudgins,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Boban Marjanović,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Daishen Nix,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
