Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Porter Jr.,39:20,.758,.773,.545,.182,10.5,10.8,10.7,33.4,0.0,0.0,7.8,28.1,153,124,10.2
Eric Gordon,35:54,.470,.409,.545,.364,0.0,5.9,3.3,9.0,0.0,0.0,7.3,16.5,104,125,-9.8
Jalen Green,35:10,.756,.800,.667,.133,0.0,18.2,10.2,10.9,1.4,0.0,0.0,19.4,152,119,6.2
Alperen Şengün,32:19,.908,.875,.083,.333,4.2,33.0,20.4,25.4,1.5,5.2,22.5,23.6,147,112,11.6
Jabari Smith Jr.,30:48,.464,.464,.429,.000,13.4,17.3,15.6,7.7,3.1,5.5,6.7,20.9,108,111,-2.3
Kenyon Martin Jr.,21:32,.563,.500,.500,.250,0.0,14.9,8.4,0.0,0.0,0.0,10.1,19.7,103,123,-11.5
Tari Eason,17:12,.945,.833,.667,1.333,8.0,6.2,7.0,6.3,2.8,4.9,0.0,11.9,204,114,8.8
Usman Garuba,9:35,.750,.750,.500,.000,0.0,33.4,18.8,0.0,0.0,0.0,33.3,13.5,87,119,-6.9
TyTy Washington Jr.,7:34,.000,.000,.667,.000,0.0,14.1,7.9,25.4,12.7,0.0,25.0,22.7,38,95,-7.8
Bruno Fernando,6:06,.568,,,,0.0,35.0,19.7,15.7,0.0,0.0,53.2,13.2,80,118,-10.7
Garrison Mathews,4:30,,,,,0.0,0.0,0.0,21.3,0.0,0.0,,0.0,234,125,-4.0
Josh Christopher,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Darius Days,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Boban Marjanović,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Daishen Nix,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
