Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jalen Green,40:27,.666,.643,.429,.286,2.7,10.8,7.2,25.9,0.0,0.0,20.2,20.6,116,127,-2.1
Kevin Porter Jr.,40:27,.470,.409,.545,.364,0.0,4.3,2.4,40.5,0.0,0.0,23.9,17.5,102,131,-7.6
Jabari Smith Jr.,30:44,.550,.455,.727,.545,7.1,22.7,15.8,0.0,0.0,0.0,6.8,20.1,119,119,-6.6
Alperen Şengün,30:20,.767,.625,.000,.875,10.8,14.4,12.8,5.4,1.7,8.2,21.3,19.6,130,118,2.8
Eric Gordon,28:35,.442,.350,.600,.300,0.0,9.2,5.1,10.5,1.8,0.0,8.1,18.2,101,124,-8.2
Kenyon Martin Jr.,22:34,.945,1.000,.500,.333,9.7,15.5,12.9,0.0,0.0,7.3,0.0,12.9,183,121,8.5
Tari Eason,21:25,.407,.333,.133,.333,20.4,8.1,13.6,43.4,11.7,0.0,10.4,37.9,103,102,6.3
Usman Garuba,14:04,.400,.400,.000,.000,31.0,24.8,27.6,33.9,0.0,11.8,0.0,15.0,136,113,8.6
Daishen Nix,7:33,1.500,1.500,1.000,.000,0.0,0.0,0.0,20.7,13.3,0.0,50.0,11.2,104,103,14.0
Garrison Mathews,3:51,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,0,134,-42.3
Josh Christopher,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Boban Marjanović,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
TyTy Washington Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
