Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jalen Green,37:36,.520,.417,.500,.458,0.0,11.6,5.6,18.4,0.0,0.0,9.4,34.6,110,136,-2.9
Kevin Porter Jr.,37:15,.503,.477,.591,.091,2.7,14.6,8.5,9.3,0.0,0.0,8.0,27.3,105,135,-6.2
Alperen Şengün,32:29,.571,.500,.000,.571,25.2,20.2,22.7,16.0,1.5,3.3,14.6,25.8,123,128,0.6
Eric Gordon,30:46,.820,.750,1.000,.500,0.0,10.6,5.1,9.4,0.0,0.0,0.0,9.7,181,136,1.5
Jabari Smith Jr.,20:04,.300,.300,.800,.000,0.0,27.2,13.1,6.7,0.0,0.0,37.5,16.3,46,133,-17.4
Kenyon Martin Jr.,22:43,.509,.417,.500,.333,4.5,19.2,11.6,12.5,0.0,0.0,12.7,14.2,113,134,-3.8
Tari Eason,20:26,.400,.400,.400,.000,10.0,21.4,15.5,14.1,2.4,10.4,16.7,12.0,100,121,0.6
Jae'Sean Tate,19:15,.688,.688,.250,.000,5.3,5.7,5.5,19.5,5.0,0.0,0.0,17.0,153,125,8.9
Usman Garuba,15:31,1.000,1.000,.000,.000,6.6,21.1,13.6,9.7,0.0,0.0,33.3,7.9,137,134,-3.9
Garrison Mathews,3:55,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,139,-8.9
Josh Christopher,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Bruno Fernando,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Boban Marjanović,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Daishen Nix,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
TyTy Washington Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
