Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Scottie Barnes,40:32,.610,.538,.308,.308,0.0,13.8,6.5,9.9,3.5,2.2,16.9,18.4,109,106,2.4
Pascal Siakam,38:01,.530,.452,.238,.381,2.6,8.8,5.5,20.0,0.0,0.0,3.9,28.3,118,117,1.6
Gary Trent Jr.,37:04,.520,.469,.500,.188,0.0,0.0,0.0,3.7,2.6,0.0,10.4,21.9,99,113,-2.5
OG Anunoby,32:17,.446,.423,.615,.077,0.0,20.7,9.8,8.4,3.0,2.8,18.2,21.4,80,106,-5.4
Jakob Poeltl,30:27,.746,.818,.000,.636,23.0,40.3,31.2,10.9,4.7,2.9,0.0,19.5,164,99,14.9
Chris Boucher,22:33,.563,.563,.375,.000,8.9,29.7,18.7,6.2,0.0,3.9,0.0,14.9,130,111,3.6
Precious Achiuwa,19:54,.436,.333,.167,.333,0.0,33.7,15.9,0.0,0.0,4.5,22.5,18.8,71,109,-8.8
Jeff Dowtin,19:12,.625,.625,.500,.000,5.2,0.0,2.7,19.7,0.0,0.0,0.0,8.8,154,118,0.0
Malachi Flynn,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Juancho Hernangómez,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Christian Koloko,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Fred VanVleet,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Joe Wieskamp,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Thaddeus Young,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
