Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Pascal Siakam,40:35,.385,.375,.000,.125,3.2,18.7,11.0,27.4,0.0,2.4,19.2,21.5,90,127,-8.0
Scottie Barnes,38:58,.802,.767,.067,.467,6.7,19.4,13.1,19.0,2.4,0.0,10.0,21.5,154,123,7.7
Gary Trent Jr.,36:26,.523,.467,.533,.333,0.0,6.9,3.5,0.0,2.5,2.7,10.4,22.0,96,123,-6.3
Fred VanVleet,36:26,.777,.692,.462,.538,0.0,3.5,1.8,35.8,2.5,2.7,11.1,20.7,156,124,10.6
OG Anunoby,35:36,.631,.591,.636,.182,3.6,24.8,14.4,0.0,1.3,2.8,20.2,17.5,101,123,-4.5
Precious Achiuwa,20:48,.564,.688,.125,.500,18.7,6.1,12.3,6.7,0.0,9.4,0.0,19.6,125,124,-0.3
Juancho Hernangómez,12:29,.333,.333,.667,.000,0.0,40.5,20.5,0.0,3.7,0.0,25.0,13.4,50,116,-9.1
Joe Wieskamp,11:34,1.125,1.125,.750,.000,0.0,0.0,0.0,12.4,0.0,0.0,20.0,18.1,157,132,12.7
Thaddeus Young,7:08,1.000,1.000,.000,.000,18.2,53.1,35.9,0.0,0.0,0.0,33.3,17.6,125,122,-3.1
Khem Birch,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Chris Boucher,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jeff Dowtin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Malachi Flynn,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Ron Harper Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Christian Koloko,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
