Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Fred VanVleet,46:50,.528,.435,.609,.348,3.1,14.8,7.5,46.9,3.0,0.0,3.6,23.5,119,91,13.9
OG Anunoby,46:26,.389,.389,.444,.000,3.1,17.4,8.6,0.0,4.1,0.0,5.3,16.3,78,88,0.0
Gary Trent Jr.,45:23,.452,.413,.522,.130,1.6,10.2,4.9,12.2,2.1,0.0,0.0,21.4,98,95,3.9
Pascal Siakam,40:19,.278,.222,.111,.222,7.1,11.4,8.8,16.1,0.0,2.7,13.2,22.5,65,98,-7.7
Scottie Barnes,34:57,.468,.474,.211,.158,2.0,9.9,5.1,18.7,0.0,3.1,4.7,24.3,94,98,1.3
Chris Boucher,22:10,.282,.250,.375,.250,9.7,15.6,12.0,0.0,2.1,9.8,0.0,16.0,74,88,-3.8
Precious Achiuwa,11:53,.200,.200,.400,.000,6.0,9.7,7.4,0.0,0.0,0.0,16.7,20.2,43,101,-14.1
Malachi Flynn,11:35,.000,.000,.500,.000,0.0,39.8,15.3,0.0,0.0,0.0,33.3,10.3,0,89,-17.2
Juancho Hernangómez,5:27,,,,,0.0,21.1,8.1,0.0,0.0,0.0,,0.0,0,97,-4.9
Khem Birch,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jeff Dowtin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Christian Koloko,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Thaddeus Young,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
