Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Scottie Barnes,40:05,.478,.474,.368,.105,4.4,21.8,12.2,13.9,1.3,0.0,9.1,21.7,109,113,-2.9
Fred VanVleet,39:20,.598,.523,.591,.318,0.0,13.9,6.2,40.7,0.0,0.0,3.8,26.3,147,119,9.3
OG Anunoby,38:18,.579,.579,.263,.000,9.3,5.7,7.7,11.9,4.0,2.4,5.0,20.7,132,112,5.6
Christian Koloko,31:01,.564,.500,.125,.500,5.7,17.6,11.1,8.2,0.0,17.9,9.3,13.8,125,109,2.1
Gary Trent Jr.,20:34,.455,.409,.455,.455,4.3,10.6,7.1,0.0,2.5,0.0,0.0,25.5,113,115,-3.8
Chris Boucher,22:11,.400,.400,.200,.000,24.0,0.0,13.2,6.1,2.3,8.3,23.1,23.3,88,116,-11.1
Otto Porter Jr.,18:47,.333,.333,.333,.000,4.7,11.6,7.8,18.5,8.3,0.0,0.0,6.3,129,101,3.1
Thaddeus Young,15:33,.400,.400,.200,.000,22.9,28.1,25.2,16.3,3.3,0.0,0.0,12.8,134,106,4.2
Precious Achiuwa,14:11,.363,.333,.333,.333,18.8,7.7,13.8,18.2,3.6,6.5,12.7,22.1,99,110,-4.9
Dalano Banton,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Malachi Flynn,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Juancho Hernangómez,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
