Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
OG Anunoby,43:34,.773,.667,.333,.667,2.6,10.0,6.4,2.9,0.0,2.0,25.6,16.0,117,135,-4.8
Pascal Siakam,40:32,.588,.542,.167,.625,5.6,18.8,12.4,21.4,1.2,2.2,6.1,35.9,122,129,5.1
Scottie Barnes,36:33,.551,.533,.133,.067,9.4,26.9,18.3,32.3,1.4,2.4,11.5,21.3,121,125,5.0
Fred VanVleet,22:44,.333,.333,.500,.000,0.0,9.6,4.9,38.1,2.2,0.0,14.3,13.8,98,131,-4.4
Juancho Hernangómez,8:39,.000,.000,.800,.000,0.0,12.6,6.5,12.9,0.0,0.0,0.0,25.8,14,135,-28.3
Gary Trent Jr.,30:15,.592,.563,.250,.125,0.0,3.6,1.8,5.2,1.7,2.9,5.6,26.4,114,133,-0.9
Malachi Flynn,25:53,.833,.833,.500,.000,0.0,4.2,2.2,0.0,2.0,0.0,14.3,12.1,130,134,-1.4
Thaddeus Young,10:11,1.000,1.000,.000,.000,11.2,0.0,5.5,14.0,0.0,0.0,0.0,8.8,204,140,1.9
Chris Boucher,9:29,,,,,0.0,34.5,17.7,0.0,0.0,0.0,100.0,4.7,0,127,-12.8
Christian Koloko,9:19,1.064,1.000,.000,2.000,36.8,0.0,18.0,0.0,5.4,0.0,0.0,9.0,221,127,8.6
Khem Birch,2:51,,,,,0.0,38.3,19.6,0.0,0.0,0.0,,0.0,0,126,-5.2
Dalano Banton,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Justin Champagnie,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jeff Dowtin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Ron Harper Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
