Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gary Trent Jr.,43:05,.674,.632,.474,.211,0.0,9.3,3.6,6.4,4.5,0.0,0.0,19.0,152,127,7.1
Pascal Siakam,40:11,.645,.654,.308,.846,6.4,19.9,11.7,9.8,0.0,2.5,18.3,21.4,117,134,-1.4
Fred VanVleet,37:07,.665,.643,.429,.107,2.3,28.7,12.7,34.0,0.0,0.0,3.3,32.2,148,135,12.4
Scottie Barnes,36:43,.407,.400,.200,.333,14.0,25.4,18.5,17.1,4.0,2.8,14.9,21.7,100,124,-0.4
OG Anunoby,34:59,.180,.154,.308,.154,4.9,3.8,4.5,6.3,0.0,2.9,0.0,15.6,66,136,-14.8
Precious Achiuwa,26:02,.506,.500,.300,.200,16.5,10.2,14.0,0.0,0.0,3.9,8.4,18.0,118,134,-5.9
Chris Boucher,14:15,.000,.000,.000,.000,18.0,18.7,18.3,7.3,0.0,7.2,0.0,5.5,103,131,-9.9
Juancho Hernangómez,7:38,1.000,1.000,.000,.000,0.0,17.5,6.8,0.0,0.0,0.0,0.0,5.2,200,137,-1.9
Khem Birch,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jeff Dowtin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Malachi Flynn,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Ron Harper Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Christian Koloko,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Joe Wieskamp,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Thaddeus Young,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
