Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
RJ Barrett,37:28,.373,.278,.278,.778,0.0,8.5,4.2,13.6,0.0,0.0,4.0,27.8,89,119,-10.7
Jalen Brunson,34:24,.574,.525,.200,.200,3.0,6.2,4.6,37.2,4.2,0.0,15.5,31.0,113,110,4.1
Cam Reddish,33:01,.663,.615,.385,.231,0.0,3.2,1.6,4.3,1.5,3.6,12.3,20.5,118,117,1.5
Julius Randle,31:13,.609,.545,.545,.273,3.3,13.7,8.4,4.2,0.0,3.8,24.5,21.6,96,116,-5.4
Isaiah Hartenstein,22:10,.250,.250,.250,.000,9.2,33.7,21.2,5.2,2.2,5.4,0.0,7.5,96,101,-4.0
Immanuel Quickley,25:31,.650,.650,.600,.000,0.0,12.5,6.1,10.9,7.6,0.0,0.0,16.2,138,100,9.1
Jericho Sims,24:34,.739,.714,.000,.143,33.3,21.7,27.6,11.4,2.0,0.0,0.0,12.5,177,109,6.5
Obi Toppin,18:03,1.125,1.125,1.000,.000,5.7,29.5,17.3,29.5,0.0,0.0,0.0,9.2,222,111,18.4
Derrick Rose,13:36,.500,.500,.167,.000,0.0,0.0,0.0,31.7,0.0,0.0,14.3,21.3,104,123,-3.2
Ryan Arcidiacono,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Evan Fournier,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Quentin Grimes,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Miles McBride,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Svi Mykhailiuk,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
