Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Quentin Grimes,40:28,.250,.250,.500,.000,7.9,7.4,7.7,3.6,2.4,2.5,33.3,12.4,50,82,-4.0
Julius Randle,35:08,.443,.395,.368,.158,3.0,22.8,13.2,21.5,0.0,0.0,4.7,25.3,104,85,6.6
Mitchell Robinson,33:33,.868,1.000,.000,1.000,9.5,23.8,16.9,0.0,4.4,3.0,25.8,4.8,133,73,6.9
Jalen Brunson,32:16,.589,.500,.250,.500,0.0,6.2,3.2,24.2,0.0,3.1,13.3,29.1,115,88,9.8
RJ Barrett,31:21,.508,.462,.538,.308,0.0,25.5,13.2,5.6,1.6,0.0,28.9,27.6,76,81,-2.2
Immanuel Quickley,24:11,.750,.750,.000,.000,4.4,16.5,10.7,17.2,0.0,0.0,27.3,18.9,109,87,4.0
Miles McBride,15:44,.000,.000,1.000,.000,0.0,0.0,0.0,17.4,0.0,0.0,20.0,13.2,22,91,-12.7
Isaiah Hartenstein,14:20,.506,.444,.000,.222,44.7,20.9,32.4,15.5,0.0,0.0,9.2,31.6,117,85,7.0
Obi Toppin,12:58,.317,.286,.429,.286,0.0,30.8,15.9,26.8,0.0,0.0,0.0,25.3,85,83,0.7
Evan Fournier,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Svi Mykhailiuk,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Cam Reddish,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Derrick Rose,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jericho Sims,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
