Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
RJ Barrett,43:40,.320,.310,.381,.095,5.2,8.1,6.6,12.9,1.1,0.0,4.4,24.1,81,128,-13.3
Julius Randle,40:44,.651,.611,.333,.444,0.0,31.8,15.6,28.5,1.2,0.0,18.9,29.9,114,123,1.8
Quentin Grimes,38:42,.732,.688,.750,.250,5.8,9.1,7.4,6.9,0.0,0.0,0.0,10.5,159,131,-2.2
Jalen Brunson,38:22,.876,.868,.368,.526,0.0,15.3,7.5,37.7,0.0,0.0,4.1,29.2,171,129,16.9
Jericho Sims,21:27,,,,,0.0,5.5,2.7,11.0,2.3,4.5,100.0,2.1,84,123,-3.1
Isaiah Hartenstein,31:33,.363,.333,.000,.333,21.4,18.7,20.1,16.1,1.6,6.1,22.5,12.9,112,121,-2.6
Immanuel Quickley,27:12,.427,.375,.583,.167,0.0,17.3,8.5,10.0,1.8,0.0,0.0,21.7,98,125,-5.8
Obi Toppin,12:16,1.000,1.000,.750,.000,0.0,9.6,4.7,13.5,0.0,0.0,0.0,15.0,188,131,10.8
Miles McBride,11:04,.667,.667,.500,.000,0.0,31.9,15.6,15.6,4.5,0.0,0.0,24.9,132,116,10.2
Ryan Arcidiacono,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Evan Fournier,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Svi Mykhailiuk,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Cam Reddish,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Derrick Rose,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
