Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
RJ Barrett,44:05,.541,.476,.286,.429,0.0,19.2,10.2,21.6,3.3,4.9,10.7,26.5,114,93,7.3
Quentin Grimes,42:24,.394,.313,.500,.250,7.5,6.7,7.1,9.0,1.1,0.0,0.0,8.8,121,105,-1.6
Julius Randle,27:09,.596,.525,.550,.300,3.9,24.3,14.7,22.0,0.0,0.0,8.1,37.9,125,101,9.1
Jalen Brunson,27:03,.571,.500,.143,.286,3.9,7.0,5.5,19.3,3.6,0.0,24.1,32.1,97,99,-0.3
Mitchell Robinson,19:24,1.020,1.000,.000,.400,22.0,24.3,23.2,0.0,0.0,11.2,25.4,17.0,151,94,6.1
Isaiah Hartenstein,25:42,.500,.500,.500,.000,12.5,22.0,17.5,0.0,1.9,0.0,20.0,8.1,106,98,-3.4
Immanuel Quickley,25:06,.470,.409,.455,.364,0.0,15.0,8.0,11.8,1.9,0.0,0.0,21.2,115,100,-0.2
Miles McBride,20:57,.417,.417,.833,.000,10.2,4.5,7.2,12.9,0.0,0.0,14.3,14.0,102,108,-3.4
Jericho Sims,8:10,,,,,13.1,34.6,24.5,0.0,0.0,0.0,,0.0,221,97,-2.6
Evan Fournier,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Svi Mykhailiuk,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Cam Reddish,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Derrick Rose,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
