Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jalen Brunson,37:55,.581,.500,.125,.333,2.3,5.4,3.8,19.4,2.7,0.0,3.5,30.9,134,127,10.8
RJ Barrett,37:43,.461,.429,.190,.190,2.4,16.2,8.8,8.9,1.4,0.0,14.9,29.1,92,124,-7.1
Julius Randle,34:04,.365,.353,.294,.294,18.3,24.0,20.9,17.9,1.5,0.0,9.4,25.6,96,120,-4.0
Quentin Grimes,31:18,.643,.650,.700,.200,2.8,3.3,3.0,4.7,1.6,0.0,8.4,15.6,132,130,2.4
Mitchell Robinson,9:04,.000,,,,19.6,0.0,10.5,0.0,11.3,20.0,0.0,8.0,49,101,5.7
Immanuel Quickley,31:43,.610,.538,.462,.308,2.8,12.9,7.5,0.0,1.6,0.0,6.3,20.4,131,125,-0.1
Jericho Sims,20:55,.500,.500,.000,.000,8.5,9.8,9.1,12.2,0.0,8.7,0.0,3.9,154,127,-3.0
Obi Toppin,13:56,.000,.000,.000,.000,6.4,29.3,17.1,0.0,0.0,0.0,0.0,2.9,60,121,-8.4
Isaiah Hartenstein,12:49,.333,.333,.000,.000,20.8,8.0,14.8,0.0,0.0,0.0,0.0,19.2,101,132,-10.5
Miles McBride,10:33,.000,.000,.500,.000,8.4,9.7,9.0,11.4,4.9,0.0,0.0,7.8,58,119,-3.4
Ryan Arcidiacono,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Evan Fournier,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Svi Mykhailiuk,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Cam Reddish,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Derrick Rose,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
