Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dejounte Murray,33:36,.896,.886,.227,.091,0.0,17.0,9.3,30.9,1.4,0.0,14.9,33.4,150,112,17.2
De'Andre Hunter,32:02,.571,.571,.286,.143,0.0,14.3,7.8,3.6,0.0,0.0,11.8,22.0,104,115,-7.2
Trae Young,29:12,.656,.536,.357,.571,9.4,19.6,14.9,42.9,3.2,0.0,18.6,30.8,134,107,11.1
Clint Capela,25:20,.698,.714,.000,.286,21.7,36.1,29.5,13.4,1.9,3.9,11.3,14.6,148,104,8.2
John Collins,23:14,.750,.750,.250,.000,0.0,14.8,8.0,0.0,0.0,4.3,20.0,9.0,111,112,-5.0
Saddiq Bey,23:52,.394,.375,.375,.250,11.5,4.8,7.8,8.8,2.0,0.0,0.0,15.5,111,113,-7.0
Bogdan Bogdanović,23:01,.389,.389,.556,.000,0.0,5.0,2.7,9.1,0.0,8.7,0.0,16.3,99,112,-6.0
Onyeka Okongwu,22:40,.700,.700,.200,.000,6.1,15.1,11.0,0.0,6.2,4.4,44.4,16.6,74,98,-3.6
Jalen Johnson,22:29,.667,.667,.167,.000,6.1,15.2,11.1,19.6,2.1,0.0,0.0,11.1,160,110,5.5
AJ Griffin,2:17,.000,.000,1.000,.000,0.0,0.0,0.0,40.4,20.6,0.0,50.0,36.5,34,71,-5.4
Aaron Holiday,2:17,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,200,119,8.7
Bruno Fernando,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Vit Krejci,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Garrison Mathews,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
