Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
De'Andre Hunter,39:14,.281,.250,.167,.083,2.8,13.0,8.1,0.0,0.0,0.0,0.0,13.2,73,123,-13.1
Trae Young,36:14,.422,.333,.200,.600,3.0,0.0,1.5,37.1,1.3,0.0,24.0,28.6,90,123,-7.2
Dejounte Murray,35:14,.599,.568,.318,.227,3.1,8.7,6.0,26.2,2.8,0.0,0.0,28.5,138,118,10.4
John Collins,29:16,.607,.611,.444,.222,7.5,17.4,12.6,9.5,0.0,0.0,9.2,15.4,126,122,1.4
Clint Capela,27:28,.575,.600,.000,.100,11.9,26.0,19.2,11.5,0.0,0.0,16.1,18.8,111,120,-3.0
Bogdan Bogdanović,22:13,.711,.688,.750,.125,4.9,4.6,4.7,13.4,2.2,0.0,0.0,15.8,159,120,8.3
Saddiq Bey,21:09,.619,.563,.625,.250,15.5,33.8,24.9,21.3,2.3,0.0,10.1,19.4,137,114,9.5
Onyeka Okongwu,20:26,1.021,1.000,.000,2.400,10.7,35.0,23.2,0.0,0.0,10.4,16.3,25.0,174,108,16.1
Vit Krejci,8:46,,,,,0.0,23.3,12.0,13.4,0.0,0.0,,0.0,229,119,-7.4
Bruno Fernando,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Trent Forrest,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
AJ Griffin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Aaron Holiday,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tyrese Martin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Garrison Mathews,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
