Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Clint Capela,35:14,.732,.750,.000,.250,18.2,27.2,22.7,11.7,2.9,5.4,0.0,11.0,172,114,9.9
Dejounte Murray,35:02,.417,.417,.333,.000,3.0,3.0,3.0,20.5,0.0,0.0,5.3,23.6,101,133,-7.6
Trae Young,34:10,.525,.462,.231,.308,3.1,3.1,3.1,35.7,0.0,1.8,11.9,42.7,110,132,-0.1
De'Andre Hunter,33:14,.636,.636,.455,.000,0.0,9.6,4.8,0.0,0.0,3.8,0.0,14.4,132,128,-0.9
John Collins,26:16,.644,.500,.333,.667,4.1,12.2,8.1,0.0,0.0,0.0,11.4,14.5,126,130,-4.9
Saddiq Bey,27:19,.667,.667,.889,.000,3.9,19.5,11.7,4.9,1.9,0.0,0.0,14.3,147,123,4.6
Bogdan Bogdanović,19:31,.913,.857,.714,.571,0.0,10.9,5.5,14.8,0.0,0.0,18.6,24.0,151,130,11.3
AJ Griffin,16:27,.250,.250,.750,.000,0.0,13.0,6.5,14.6,0.0,0.0,0.0,10.6,84,129,-11.7
Onyeka Okongwu,12:46,.338,.250,.000,.250,25.1,25.1,25.1,9.6,4.0,4.9,18.4,18.5,98,113,-9.1
Bruno Fernando,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Aaron Holiday,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jalen Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Vit Krejci,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tyrese Martin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Garrison Mathews,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
