Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Trae Young,42:42,.670,.536,.429,1.000,0.0,7.9,4.1,58.7,4.2,0.0,30.9,29.1,116,113,5.4
Dejounte Murray,40:21,.578,.563,.125,.063,0.0,2.8,1.5,13.4,1.1,0.0,10.8,19.5,105,121,-5.7
Clint Capela,32:29,.694,.833,.000,1.000,0.0,13.9,7.3,3.8,1.4,4.1,0.0,11.3,135,114,0.8
John Collins,32:16,.713,.708,.583,.250,0.0,28.0,14.6,0.0,0.0,2.1,13.1,20.2,111,115,-2.0
De'Andre Hunter,27:26,.612,.591,.364,.091,4.5,12.3,8.6,4.9,1.6,0.0,0.0,17.8,122,117,-1.6
Saddiq Bey,27:26,.682,.682,.636,.000,4.5,8.2,6.4,4.9,0.0,0.0,0.0,17.1,130,122,0.0
Onyeka Okongwu,20:30,.625,.625,.125,.000,12.0,33.0,23.0,0.0,0.0,6.5,20.0,20.8,100,111,-5.4
Jalen Johnson,19:37,.338,.375,.250,.250,0.0,28.7,15.0,25.2,6.8,6.8,18.4,23.6,71,96,-0.5
Bogdan Bogdanović,18:11,.699,.667,.667,.167,0.0,12.4,6.5,6.9,2.5,0.0,23.7,19.8,99,115,-1.1
Aaron Holiday,4:02,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.6,0,124,-18.5
Bruno Fernando,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
AJ Griffin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Vit Krejci,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tyrese Martin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Garrison Mathews,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
