Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Myles Turner,34:17,.678,.654,.077,.308,13.3,23.9,18.6,0.0,1.5,2.9,11.9,20.7,126,114,-0.5
Tyrese Haliburton,33:58,.652,.656,.500,.125,3.4,10.3,6.8,70.0,2.9,8.7,15.1,24.8,139,112,16.8
Buddy Hield,30:28,.625,.625,.917,.000,0.0,7.7,3.8,9.5,1.6,3.2,7.7,18.1,121,119,3.7
Jalen Smith,24:45,.470,.464,.429,.143,9.2,14.2,11.7,0.0,0.0,0.0,6.3,27.2,97,122,-10.0
Andrew Nembhard,17:54,.000,.000,.500,.000,6.4,6.5,6.5,13.1,2.8,0.0,0.0,4.7,89,118,-5.9
Bennedict Mathurin,26:48,.466,.417,.583,.167,4.3,13.1,8.6,5.3,0.0,0.0,13.4,23.5,92,123,-8.9
Aaron Nesmith,25:24,.808,.750,.800,.400,4.5,9.2,6.8,0.0,0.0,0.0,7.8,21.3,149,124,4.8
Oshae Brissett,19:56,.357,.357,.429,.000,0.0,23.5,11.6,0.0,0.0,0.0,12.5,17.0,66,120,-11.7
T.J. McConnell,14:02,.500,.500,.500,.000,0.0,16.7,8.2,63.7,0.0,0.0,50.0,12.1,115,122,-3.1
Isaiah Jackson,7:06,.362,.000,.000,4.000,16.1,33.0,24.4,16.5,0.0,13.8,26.6,22.4,84,108,-5.7
Terry Taylor,5:22,1.042,1.000,.000,1.000,21.3,21.8,21.6,0.0,0.0,0.0,41.0,19.3,122,120,0.5
Goga Bitadze,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
James Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
