Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Buddy Hield,37:59,.583,.567,.667,.067,0.0,15.0,8.1,17.8,1.3,0.0,11.5,20.9,109,133,-3.7
Myles Turner,36:05,.819,.794,.529,.176,0.0,25.3,13.6,9.4,0.0,11.8,5.2,24.3,146,126,9.4
Andrew Nembhard,32:40,.389,.389,.667,.000,0.0,7.0,3.8,34.3,2.9,0.0,30.8,18.1,89,131,-7.5
Bennedict Mathurin,28:04,.564,.375,.250,.750,9.5,24.4,17.5,4.5,0.0,0.0,27.3,23.7,94,135,-13.6
Aaron Nesmith,24:09,.438,.438,.500,.000,0.0,4.7,2.5,0.0,0.0,0.0,11.1,16.9,72,138,-17.0
T.J. McConnell,31:39,.837,.813,.250,.188,4.2,14.4,9.7,51.9,4.5,0.0,5.5,26.3,167,125,18.8
Chris Duarte,20:09,.600,.600,.600,.000,0.0,0.0,0.0,12.5,0.0,0.0,0.0,11.3,127,139,-4.2
Oshae Brissett,17:20,1.250,1.250,.500,.000,7.7,39.6,24.9,7.4,0.0,6.2,0.0,5.2,247,127,6.1
Jalen Smith,10:31,.333,.333,.333,.000,0.0,10.9,5.9,0.0,0.0,0.0,25.0,17.3,47,137,-22.2
Isaiah Jackson,1:24,.798,1.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,34.7,93.5,86,139,-29.9
Goga Bitadze,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
James Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Trevelin Queen,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Terry Taylor,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
