Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Haliburton,37:30,.968,.950,.800,.250,3.8,2.7,3.2,40.6,1.4,2.1,11.9,30.7,171,120,27.0
Buddy Hield,34:32,.700,.700,.733,.000,0.0,14.8,8.6,9.2,0.0,0.0,0.0,19.8,144,120,5.7
Andrew Nembhard,34:18,.455,.455,.727,.000,4.1,8.9,6.9,12.2,3.0,0.0,15.4,17.3,96,115,-5.5
Myles Turner,25:15,.563,.500,.250,.250,5.6,40.4,25.8,10.5,2.0,6.1,47.4,15.3,76,101,-5.7
Bennedict Mathurin,19:34,.436,.417,.167,.333,0.0,10.4,6.1,0.0,0.0,0.0,22.5,20.7,68,121,-15.1
Oshae Brissett,26:26,.366,.333,.333,.833,10.7,15.5,13.5,10.0,0.0,0.0,10.9,15.9,95,119,-7.6
Jalen Smith,22:45,.742,.722,.333,.111,18.6,35.9,28.7,0.0,0.0,10.2,9.6,20.9,139,104,6.4
T.J. McConnell,20:15,.167,.167,.167,.000,7.0,0.0,2.9,31.5,0.0,0.0,25.0,18.0,77,125,-15.8
Chris Duarte,19:25,.333,.333,.667,.000,0.0,5.3,3.1,35.3,2.6,0.0,14.3,16.5,102,117,-3.7
Goga Bitadze,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Isaiah Jackson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
James Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
