Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Haliburton,34:33,.529,.385,.615,.538,0.0,0.0,0.0,55.5,4.6,3.1,11.1,25.5,126,125,7.6
Myles Turner,30:04,.667,.667,.556,.000,0.0,51.6,26.2,0.0,0.0,0.0,0.0,14.6,118,130,-3.6
Andrew Nembhard,28:55,.460,.400,.200,.200,0.0,4.9,2.5,8.6,0.0,3.7,26.9,12.6,77,134,-12.5
Buddy Hield,27:31,.778,.778,.667,.000,0.0,5.1,2.6,26.2,0.0,0.0,18.2,19.5,123,137,4.1
Jalen Smith,13:43,.699,.667,.333,.167,0.0,41.2,20.9,12.5,0.0,0.0,13.4,26.5,114,132,-0.4
Aaron Nesmith,29:22,.875,.875,.500,.000,5.0,14.4,9.8,5.1,0.0,0.0,0.0,13.3,165,136,1.5
Bennedict Mathurin,29:15,.564,.500,.375,.500,9.9,4.8,7.3,10.8,1.8,0.0,0.0,32.6,121,133,-1.1
Isaiah Jackson,17:56,.625,.625,.125,.000,16.2,31.5,24.0,28.1,5.9,11.9,0.0,21.8,141,110,14.9
T.J. McConnell,14:52,.500,.500,.250,.000,0.0,19.0,9.6,54.5,0.0,0.0,33.3,19.7,103,135,-8.7
Oshae Brissett,13:49,.868,.750,1.000,1.000,0.0,10.2,5.2,0.0,0.0,0.0,25.8,13.7,118,136,-3.5
Goga Bitadze,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
James Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Terry Taylor,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
