Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
T.J. McConnell,39:10,.583,.567,.067,.067,4.7,19.2,11.9,56.1,2.3,0.0,20.6,19.6,115,105,5.1
Myles Turner,36:00,.481,.464,.357,.429,5.1,26.1,15.5,13.6,0.0,8.9,5.7,19.4,103,102,2.6
Buddy Hield,35:30,.586,.559,.706,.235,2.6,18.6,10.5,10.2,2.6,0.0,17.6,25.3,98,104,2.4
Aaron Nesmith,29:22,.300,.300,.400,.000,0.0,6.4,3.2,0.0,3.1,0.0,0.0,13.5,64,107,-9.2
Andrew Nembhard,21:10,.222,.222,.556,.000,4.4,0.0,2.2,28.8,2.1,0.0,10.0,18.7,67,111,-11.7
Bennedict Mathurin,37:36,.527,.353,.176,.647,2.5,10.0,6.2,0.0,1.2,0.0,0.0,23.0,116,110,-2.6
Chris Duarte,17:13,.250,.250,.500,.000,0.0,10.9,5.4,0.0,2.6,0.0,0.0,9.2,54,107,-7.9
Jalen Smith,11:59,.799,.750,.333,.333,23.1,23.6,23.3,0.0,0.0,0.0,36.8,35.9,97,107,-5.4
Oshae Brissett,11:58,.512,.375,.750,.500,7.7,7.9,7.8,12.5,3.8,0.0,0.0,16.1,125,106,4.8
Goga Bitadze,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Isaiah Jackson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
James Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Trevelin Queen,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Terry Taylor,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
