Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Buddy Hield,36:45,.842,.833,.733,.067,0.0,9.1,4.8,4.8,1.2,0.0,16.3,21.8,126,119,5.6
Tyrese Haliburton,36:24,.849,.821,.643,.214,0.0,6.1,3.2,72.9,3.8,0.0,16.4,21.9,162,114,17.0
Myles Turner,33:32,.901,.909,.545,.364,3.7,20.0,12.2,0.0,0.0,8.2,13.6,19.1,144,113,8.2
Aaron Nesmith,32:57,.507,.438,.750,.250,3.7,6.8,5.3,0.0,1.4,0.0,18.4,14.3,86,119,-8.9
Andrew Nembhard,31:45,.350,.350,.400,.000,3.9,17.6,11.1,13.2,2.9,0.0,23.1,17.8,71,112,-8.7
Bennedict Mathurin,31:55,.376,.344,.313,.375,3.9,14.0,9.2,4.8,1.4,0.0,9.7,28.1,74,117,-11.7
Isaiah Jackson,12:15,.694,.500,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,144,125,-6.1
T.J. McConnell,10:20,.410,.250,.000,.500,0.0,10.8,5.7,13.5,0.0,0.0,38.1,33.1,59,121,-21.7
Oshae Brissett,6:56,.362,.000,1.000,4.000,0.0,64.4,33.8,0.0,6.6,0.0,0.0,17.3,79,87,0.2
Kendall Brown,4:58,,,,,0.0,0.0,0.0,0.0,9.2,0.0,100.0,8.7,0,104,-13.4
Goga Bitadze,2:13,,,,,0.0,0.0,0.0,55.5,0.0,0.0,,0.0,249,125,13.8
James Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Trevelin Queen,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jalen Smith,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Terry Taylor,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
