Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Haliburton,37:01,.517,.500,.750,.750,0.0,6.3,3.3,38.0,1.4,2.2,27.3,18.7,103,128,-2.0
Buddy Hield,36:31,.751,.722,.667,.167,6.9,16.0,11.6,10.6,1.4,2.2,4.9,26.4,140,124,12.4
Myles Turner,29:55,.759,.611,.556,1.222,8.4,31.3,20.3,0.0,0.0,5.3,0.0,21.9,160,119,7.0
Aaron Nesmith,29:33,.389,.389,.556,.000,0.0,11.9,6.2,4.9,1.8,0.0,10.0,16.0,73,126,-10.6
Andrew Nembhard,28:21,.506,.500,.222,.222,4.5,0.0,2.1,5.4,0.0,2.8,16.8,19.9,89,133,-7.5
T.J. McConnell,27:15,.723,.750,.250,.083,0.0,12.9,6.7,44.2,0.0,0.0,7.4,23.4,140,129,6.1
Chris Duarte,19:53,.450,.500,.000,.250,0.0,5.9,3.1,14.6,0.0,0.0,18.4,13.0,87,132,-7.6
Daniel Theis,18:05,.571,.571,.000,.286,0.0,25.9,13.4,0.0,0.0,0.0,0.0,20.6,109,124,-2.6
Bennedict Mathurin,13:26,.347,.000,.000,1.000,0.0,0.0,0.0,18.8,0.0,0.0,25.8,13.7,81,134,-9.0
Goga Bitadze,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Oshae Brissett,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Isaiah Jackson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
James Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jalen Smith,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Terry Taylor,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
