Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Andrew Nembhard,34:24,.444,.444,.111,.000,5.7,7.0,6.4,17.3,1.4,2.3,18.2,13.2,103,116,-4.0
Tyrese Haliburton,34:02,.641,.625,.542,.167,2.9,4.7,3.9,38.8,1.4,0.0,7.2,33.8,132,118,13.0
Buddy Hield,29:53,.571,.571,.429,.000,3.3,10.7,7.4,19.5,1.6,2.7,12.5,11.1,128,112,3.8
Aaron Nesmith,27:56,.540,.500,.385,.154,3.5,14.3,9.5,14.4,3.4,0.0,6.7,22.1,116,106,0.8
Myles Turner,26:35,.592,.563,.250,.125,0.0,18.1,9.9,14.0,1.8,0.0,19.2,16.3,106,107,-1.4
Bennedict Mathurin,23:41,.389,.389,.444,.000,4.1,10.1,7.4,0.0,2.0,0.0,10.0,17.5,78,113,-9.2
Jalen Smith,21:15,.667,.667,.667,.000,13.8,22.6,18.7,5.8,0.0,3.8,25.0,15.6,113,107,-0.9
Oshae Brissett,16:59,.680,.700,.400,.400,11.5,14.1,13.0,0.0,2.8,0.0,25.4,19.2,104,108,-0.6
Chris Duarte,14:56,.700,.700,.500,.000,0.0,16.1,8.8,10.7,0.0,0.0,9.1,30.5,122,113,9.7
T.J. McConnell,10:16,.429,.429,.000,.000,9.5,0.0,4.3,14.6,9.3,0.0,0.0,28.2,103,103,4.1
Goga Bitadze,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Isaiah Jackson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
James Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
