Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jalen Williams,35:05,.498,.417,.222,.389,10.5,7.7,9.1,51.8,0.0,0.0,15.9,30.1,106,96,2.8
Josh Giddey,31:44,.444,.406,.125,.125,2.9,28.5,15.8,28.1,1.5,0.0,5.6,23.7,99,86,2.3
Luguentz Dort,30:26,.492,.350,.500,.500,6.1,6.0,6.0,10.1,1.6,6.1,14.1,19.6,100,89,-1.2
Isaiah Joe,28:45,.313,.313,.750,.000,0.0,15.8,8.0,10.2,0.0,0.0,0.0,11.7,77,94,-8.5
Jaylin Williams,25:41,.654,.583,.333,.333,0.0,17.6,8.9,12.3,7.4,3.6,0.0,11.3,140,74,8.8
Ousmane Dieng,27:34,.535,.533,.400,.133,0.0,26.3,13.3,0.0,0.0,0.0,0.0,24.2,104,90,-1.5
Lindy Waters III,23:20,.481,.357,.857,.429,4.0,11.6,7.8,6.5,2.0,0.0,0.0,15.0,113,90,-2.7
Aaron Wiggins,19:51,.417,.417,.500,.000,4.7,13.7,9.2,7.8,0.0,0.0,0.0,12.7,98,94,-5.1
Dario Šarić,17:31,.506,.500,.556,.222,15.8,20.7,18.3,32.8,2.7,0.0,16.8,28.5,100,86,4.0
Jared Butler,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tre Mann,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jeremiah Robinson-Earl,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
