Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Giddey,38:37,.552,.542,.250,.042,10.1,33.0,21.6,34.7,1.3,2.2,7.6,29.8,121,112,7.9
Jalen Williams,38:17,.398,.300,.200,.300,5.1,7.7,6.4,6.9,1.3,0.0,8.1,14.0,96,124,-7.9
Shai Gilgeous-Alexander,35:45,.520,.432,.136,.409,0.0,13.7,6.9,38.5,1.4,2.4,7.2,34.0,115,120,3.5
Luguentz Dort,30:59,.625,.625,.667,.000,12.6,6.3,9.5,4.8,0.0,5.4,0.0,16.8,141,124,4.5
Jaylin Williams,26:48,.357,.357,.714,.000,0.0,11.0,5.5,4.9,1.9,3.1,12.5,13.0,72,119,-9.2
Isaiah Joe,19:47,.258,.000,1.000,.667,0.0,5.0,2.5,6.1,2.5,0.0,20.5,10.7,58,122,-11.7
Lindy Waters III,18:27,.750,.750,1.000,.000,0.0,0.0,0.0,7.5,0.0,0.0,0.0,9.4,156,130,-1.6
Jeremiah Robinson-Earl,17:19,1.017,1.000,.500,.333,5.7,11.3,8.5,0.0,0.0,0.0,0.0,17.3,204,126,13.7
Aaron Wiggins,12:05,.773,.833,.333,.667,8.1,24.3,16.2,0.0,4.1,0.0,34.0,21.2,97,111,1.1
Ousmane Dieng,1:56,.000,.000,1.000,.000,0.0,50.7,25.3,0.0,0.0,0.0,50.0,45.0,0,107,-60.5
Tre Mann,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Aleksej Pokusevski,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dario Šarić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Olivier Sarr,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
