Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Spencer Dinwiddie,42:07,.709,.667,.267,.400,0.0,9.9,5.6,47.6,1.2,0.0,10.2,20.7,148,126,7.9
Mikal Bridges,34:03,.710,.632,.368,.421,3.9,15.3,10.3,6.0,0.0,0.0,4.3,30.7,142,127,5.3
Nic Claxton,33:37,.468,.400,.000,.400,11.9,18.6,15.7,8.6,1.5,7.5,7.8,16.9,110,118,-2.3
Cameron Johnson,22:27,.363,.250,.667,.333,5.9,9.3,7.8,5.8,4.5,0.0,22.5,17.6,74,119,-7.9
Dorian Finney-Smith,21:32,.258,.000,.667,.667,18.6,9.7,13.6,5.7,0.0,7.8,27.9,22.2,66,124,-12.1
Royce O'Neale,29:45,.607,.556,.556,.222,0.0,28.1,15.7,9.9,1.7,0.0,23.3,19.3,98,119,-4.4
Joe Harris,22:48,.938,.938,1.000,.000,0.0,13.7,7.7,0.0,0.0,0.0,0.0,15.6,173,128,10.0
Day'Ron Sharpe,14:23,.551,.600,.200,.200,9.3,14.5,12.2,23.0,0.0,11.7,26.9,23.0,94,119,-1.2
Yuta Watanabe,13:25,.667,.667,.333,.000,0.0,7.8,4.4,22.5,7.5,0.0,0.0,9.9,153,113,10.3
Seth Curry,5:53,,,,,0.0,0.0,0.0,20.9,0.0,0.0,100.0,7.6,48,131,-16.3
Moses Brown,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Patty Mills,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Edmond Sumner,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Cam Thomas,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
