Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyrie Irving,40:45,.732,.659,.318,.409,5.7,13.7,9.8,36.7,0.0,0.0,3.7,29.5,156,122,12.5
Royce O'Neale,39:11,.800,.800,.700,.000,6.0,11.4,8.8,3.4,0.0,4.2,23.1,14.8,116,120,0.9
Nic Claxton,36:13,.612,.692,.000,1.154,9.7,37.0,23.7,0.0,1.3,6.9,13.3,27.8,106,108,-1.2
Joe Harris,31:12,.875,.875,.875,.000,0.0,14.3,7.3,13.1,1.6,0.0,0.0,11.4,172,119,8.3
Ben Simmons,29:21,.509,.500,.000,.333,0.0,11.4,5.8,47.2,1.7,2.8,22.5,13.5,126,117,4.7
Seth Curry,31:07,.806,.786,.429,.143,0.0,3.6,1.8,17.5,1.6,2.7,40.2,17.8,97,120,-3.1
T.J. Warren,11:05,.250,.250,.125,.000,10.6,10.1,10.3,12.6,0.0,0.0,0.0,32.2,72,123,-24.2
Edmond Sumner,10:46,.543,.000,.000,4.000,0.0,10.4,5.3,0.0,0.0,0.0,26.6,15.6,86,124,-11.5
Yuta Watanabe,10:18,.250,.250,.500,.000,11.4,21.7,16.6,12.2,0.0,0.0,0.0,17.3,86,120,-12.9
David Duke Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kessler Edwards,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Patty Mills,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Markieff Morris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Day'Ron Sharpe,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Cam Thomas,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
