Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyrie Irving,39:00,.759,.759,.517,.207,9.5,20.1,15.4,35.4,5.4,0.0,3.1,41.1,150,106,24.4
Nic Claxton,37:35,.799,.889,.000,.889,3.3,10.4,7.3,3.9,0.0,10.4,7.4,17.7,148,116,2.3
Ben Simmons,36:32,.429,.429,.000,.000,6.7,18.8,13.4,16.8,2.9,0.0,36.4,14.8,89,112,-6.6
Royce O'Neale,34:18,.658,.611,.889,.222,0.0,14.3,8.0,22.4,0.0,2.9,16.8,17.0,126,119,0.4
Joe Harris,21:27,.750,.750,1.000,.000,0.0,9.1,5.1,18.5,0.0,0.0,0.0,13.7,157,122,3.2
Seth Curry,24:59,.563,.500,.750,.250,0.0,15.7,8.7,15.5,0.0,0.0,10.1,19.4,114,120,-4.9
T.J. Warren,17:35,.625,.625,.500,.000,0.0,16.7,9.3,14.5,3.0,5.6,0.0,11.2,140,109,5.3
Yuta Watanabe,13:09,.500,.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,96,126,-11.2
Edmond Sumner,9:00,.174,.000,.500,1.000,0.0,10.9,6.1,0.0,0.0,0.0,0.0,15.7,39,121,-24.0
Cam Thomas,6:25,.333,.333,.000,.000,0.0,30.5,17.0,0.0,0.0,0.0,0.0,22.9,67,114,-16.5
David Duke Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kessler Edwards,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Patty Mills,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Markieff Morris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Day'Ron Sharpe,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
