Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,38:25,.660,.614,.409,.545,0.0,17.4,10.0,41.1,2.9,2.4,15.5,38.6,127,104,14.9
Dorian Finney-Smith,35:01,.773,.667,.556,.667,4.3,6.4,5.5,5.5,1.6,0.0,25.6,20.5,122,113,3.3
Spencer Dinwiddie,27:53,.125,.125,.375,.000,10.8,16.0,13.8,28.4,0.0,0.0,33.3,19.8,56,113,-16.3
Reggie Bullock,22:02,.000,.000,.600,.000,0.0,5.1,2.9,6.8,5.1,0.0,0.0,10.4,19,106,-8.3
JaVale McGee,3:25,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,26.9,0,120,-34.4
Maxi Kleber,29:24,.833,.833,.333,.000,10.2,11.4,10.9,5.7,0.0,3.2,0.0,4.7,190,113,3.3
Josh Green,26:48,1.183,1.200,.400,.800,5.6,16.7,11.9,15.5,0.0,0.0,22.8,15.0,175,112,13.0
Dwight Powell,22:37,.500,.500,.000,.000,26.5,19.7,22.6,0.0,2.5,4.2,50.0,8.1,84,103,-2.5
Christian Wood,20:34,.333,.333,.111,.000,14.6,21.7,18.7,9.3,2.7,0.0,30.8,29.0,62,104,-15.3
Tim Hardaway Jr.,13:48,.619,.625,.500,.250,0.0,8.1,4.6,19.2,0.0,0.0,0.0,29.5,139,116,9.9
Facundo Campazzo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jaden Hardy,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Frank Ntilikina,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Theo Pinson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
