Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaden Hardy,37:25,.483,.500,.429,.190,2.9,2.9,2.9,14.0,1.4,0.0,11.6,31.1,91,122,-6.4
Tim Hardaway Jr.,36:26,.669,.667,.533,.333,3.0,15.0,9.0,9.3,0.0,5.5,14.9,25.1,113,118,2.0
Josh Green,33:36,.656,.656,.375,.000,9.7,22.7,16.2,21.9,0.0,0.0,15.8,25.6,118,119,1.0
Reggie Bullock,31:45,.389,.389,.667,.000,6.9,10.3,8.6,4.4,1.6,0.0,10.0,14.2,88,119,-7.7
Dwight Powell,18:53,.532,.500,.000,2.000,11.6,17.3,14.4,20.9,0.0,0.0,0.0,9.0,151,121,-1.5
Maxi Kleber,25:51,.515,.500,1.000,.667,4.2,29.5,16.9,20.0,0.0,3.9,0.0,6.8,147,115,1.8
McKinley Wright IV,20:42,.694,.500,.500,1.000,0.0,21.1,10.5,31.6,0.0,0.0,0.0,6.3,182,120,0.9
Christian Wood,15:20,.658,.500,.250,.750,0.0,14.2,7.1,11.8,0.0,0.0,8.6,34.3,128,122,3.6
Justin Holiday,13:05,.375,.375,.750,.000,0.0,8.3,4.2,10.4,0.0,0.0,0.0,13.8,92,123,-8.3
Dāvis Bertāns,6:57,.600,.600,1.000,.000,0.0,0.0,0.0,27.4,14.6,0.0,0.0,32.5,125,93,24.5
JaVale McGee,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Markieff Morris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Frank Ntilikina,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Theo Pinson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
