Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,41:07,.478,.444,.370,.370,2.8,20.6,10.9,63.7,1.2,0.0,13.7,38.2,110,129,1.4
Reggie Bullock,38:39,.938,.938,.875,.000,0.0,7.3,3.3,0.0,1.3,0.0,0.0,8.9,171,132,2.1
Josh Green,36:25,.676,.625,.375,.250,6.4,7.8,7.0,6.8,2.7,0.0,18.4,12.9,122,129,-1.9
Maxi Kleber,28:49,.581,.500,1.000,.333,8.1,4.9,6.7,7.9,1.7,0.0,0.0,5.1,158,131,-3.3
Dwight Powell,18:44,.658,.667,.000,.222,18.7,7.5,13.7,0.0,0.0,0.0,9.2,25.0,126,135,-5.4
Jaden Hardy,25:05,.715,.722,.500,.111,0.0,28.1,12.8,7.7,1.9,3.8,0.0,32.5,134,124,13.3
Christian Wood,24:35,.640,.500,.300,1.100,0.0,23.0,10.4,22.8,2.0,3.8,11.9,29.5,126,125,5.1
Justin Holiday,23:00,.417,.417,.833,.000,0.0,12.3,5.6,5.2,0.0,0.0,0.0,11.2,94,134,-11.3
Dāvis Bertāns,3:34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,137,-9.5
JaVale McGee,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Markieff Morris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Frank Ntilikina,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Theo Pinson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
McKinley Wright IV,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
