Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,37:34,.644,.620,.360,.480,2.8,26.3,12.9,27.3,0.0,2.6,6.2,37.4,128,127,9.7
Kyrie Irving,36:23,.414,.389,.222,.167,5.9,11.6,8.3,32.3,1.3,2.6,0.0,23.1,113,125,-1.2
Reggie Bullock,34:26,.778,.778,.889,.000,3.1,8.2,5.3,7.1,1.4,0.0,10.0,12.6,138,127,1.0
Justin Holiday,14:48,.000,.000,.667,.667,7.2,19.1,12.3,7.1,6.6,0.0,34.0,17.3,26,115,-12.6
Dwight Powell,11:55,.633,.600,.000,.600,26.9,0.0,15.3,35.6,4.1,0.0,0.0,23.1,157,122,13.5
Tim Hardaway Jr.,36:30,1.031,1.000,1.000,.667,0.0,15.5,6.7,3.2,0.0,0.0,0.0,9.3,202,130,2.5
Maxi Kleber,23:39,.654,.750,.333,.333,0.0,0.0,0.0,10.7,0.0,4.1,0.0,12.7,132,128,0.2
Josh Green,22:03,.800,.800,.000,.000,4.8,32.0,16.5,11.7,0.0,0.0,0.0,9.9,170,128,0.1
Christian Wood,18:19,.432,.385,.385,.154,0.0,46.2,19.9,8.0,0.0,0.0,12.6,37.7,79,126,-15.6
Markieff Morris,4:23,.000,.000,1.000,.000,0.0,0.0,0.0,23.8,0.0,0.0,0.0,9.9,58,131,-16.7
Jaden Hardy,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
JaVale McGee,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Frank Ntilikina,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Theo Pinson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
