Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Spencer Dinwiddie,37:59,.587,.559,.471,.118,0.0,2.9,1.7,30.6,2.6,0.0,10.1,23.7,119,119,1.2
Luka Dončić,36:33,.827,.767,.400,.933,4.1,21.4,14.0,30.5,4.1,2.4,15.9,31.2,146,106,16.8
Dorian Finney-Smith,30:42,.698,.714,.714,.286,9.8,7.3,8.3,0.0,1.6,0.0,27.6,16.0,101,120,-3.3
Dwight Powell,26:21,.580,.500,.000,.667,5.7,4.2,4.9,10.9,0.0,0.0,0.0,13.3,136,125,-3.8
Reggie Bullock,25:21,.143,.143,.714,.000,5.9,13.2,10.1,10.2,5.9,3.5,22.2,16.1,47,106,-7.9
Christian Wood,22:45,.732,.688,.250,.250,0.0,24.5,14.1,7.4,2.2,3.9,10.1,19.7,131,109,5.1
Josh Green,20:06,1.167,1.167,.333,.000,7.5,5.6,6.4,0.0,2.5,0.0,0.0,6.8,232,118,3.5
Tim Hardaway Jr.,19:06,.375,.375,.750,.000,0.0,11.7,6.7,22.2,2.6,0.0,20.0,23.7,76,115,-7.9
Maxi Kleber,16:49,.250,.250,.250,.000,0.0,13.3,7.6,15.8,0.0,0.0,42.9,18.8,45,121,-14.6
JaVale McGee,4:18,1.025,1.000,.000,.500,0.0,26.0,14.9,0.0,0.0,0.0,29.1,36.2,124,114,7.7
Facundo Campazzo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Theo Pinson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
