Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,37:41,.702,.614,.227,.818,9.8,28.3,19.7,52.1,2.7,2.6,6.3,39.3,149,111,20.9
Dorian Finney-Smith,33:45,.429,.429,.857,.000,0.0,15.8,8.5,3.7,0.0,0.0,12.5,11.0,79,123,-8.1
Spencer Dinwiddie,32:30,.909,.909,.727,.000,0.0,23.0,12.3,28.9,0.0,3.0,15.4,18.6,150,119,11.6
Reggie Bullock,17:13,.200,.200,.800,.000,0.0,12.4,6.6,7.3,5.9,0.0,0.0,13.5,56,110,-10.0
Dwight Powell,15:22,.500,.500,.000,.000,16.0,0.0,7.4,0.0,0.0,0.0,33.3,9.1,101,128,-13.5
Tim Hardaway Jr.,31:18,.595,.577,.769,.077,0.0,10.2,5.5,24.1,1.6,0.0,18.2,24.4,105,121,-0.8
Christian Wood,25:08,.720,.682,.455,.455,0.0,21.2,11.4,6.9,4.1,0.0,13.2,28.1,121,111,1.1
Josh Green,23:42,.510,.500,.800,.400,5.2,0.0,2.4,5.5,2.2,0.0,0.0,11.5,119,123,-5.7
Maxi Kleber,23:21,.400,.400,.200,.000,5.3,4.6,4.9,5.6,0.0,0.0,0.0,9.9,103,127,-8.4
Facundo Campazzo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
JaVale McGee,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Frank Ntilikina,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Theo Pinson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
