Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,36:09,.830,.813,.458,.750,0.0,26.6,13.3,40.4,2.9,0.0,11.1,46.1,151,107,28.3
Dorian Finney-Smith,34:47,.510,.400,.200,.400,6.9,17.2,12.1,7.6,0.0,0.0,0.0,7.8,135,116,-2.6
Spencer Dinwiddie,31:46,.338,.313,.375,.250,0.0,11.3,5.7,9.6,0.0,0.0,0.0,25.9,80,117,-13.7
Tim Hardaway Jr.,29:06,.353,.350,.600,.300,0.0,16.5,8.2,4.8,1.8,0.0,8.1,19.6,73,112,-11.4
Dwight Powell,26:40,.410,.250,.000,.500,27.0,9.0,18.0,4.8,1.9,0.0,17.0,10.2,124,113,-5.7
Josh Green,29:24,.820,.875,.500,.500,0.0,8.2,4.1,14.4,1.8,4.1,17.0,9.3,144,112,3.5
Reggie Bullock,28:36,.900,.900,1.000,.000,0.0,12.6,6.3,14.8,0.0,0.0,0.0,8.1,187,117,6.9
JaVale McGee,10:10,.735,.800,.000,.200,11.8,23.6,17.7,0.0,0.0,0.0,26.9,33.9,98,114,-4.8
Dāvis Bertāns,7:41,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0,120,-26.9
Jaden Hardy,5:41,.436,.333,.000,.333,0.0,42.2,21.1,0.0,9.1,0.0,22.5,36.2,70,89,-5.5
Frank Ntilikina,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Theo Pinson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
McKinley Wright IV,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
