Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyrie Irving,37:51,.450,.409,.455,.136,7.6,18.8,13.4,22.0,0.0,0.0,11.4,29.0,98,111,-3.8
Luka Dončić,36:23,.547,.545,.364,.182,0.0,22.0,11.4,25.6,1.3,0.0,20.2,34.1,94,107,0.0
Reggie Bullock,29:42,.429,.429,.857,.000,0.0,15.0,7.8,9.0,1.6,0.0,22.2,12.6,78,109,-5.0
Justin Holiday,28:24,.600,.600,1.000,.000,0.0,0.0,0.0,9.5,0.0,8.0,0.0,7.3,136,115,3.3
Dwight Powell,26:57,.630,.667,.000,1.333,10.7,9.9,10.3,5.0,1.8,0.0,29.6,10.5,109,111,-4.2
Tim Hardaway Jr.,24:13,.594,.538,.615,.231,0.0,14.7,7.6,13.6,0.0,3.1,6.5,26.4,119,111,7.0
Christian Wood,20:17,.538,.538,.385,.000,14.2,26.3,20.5,19.1,0.0,3.8,0.0,26.7,125,106,9.1
Josh Green,15:33,.750,.750,.833,.000,6.2,11.4,8.9,10.4,0.0,0.0,0.0,16.1,156,114,5.7
Frank Ntilikina,11:31,,,,,8.3,0.0,4.0,10.7,4.1,0.0,100.0,3.6,84,111,-0.2
Markieff Morris,9:09,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,5.2,0.0,33.3,13.7,87,107,-4.7
Jaden Hardy,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
JaVale McGee,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Theo Pinson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
