Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,36:55,.684,.692,.346,.538,0.0,9.1,4.6,34.4,1.4,0.0,0.0,42.1,142,118,15.9
Spencer Dinwiddie,31:31,.432,.385,.308,.154,0.0,14.2,7.3,22.8,5.0,0.0,6.7,22.8,97,108,-2.2
Dorian Finney-Smith,29:10,.929,.929,.714,.000,4.0,26.8,15.7,0.0,3.6,0.0,0.0,11.6,182,107,8.5
Reggie Bullock,28:51,.600,.600,.600,.000,0.0,0.0,0.0,0.0,1.8,0.0,0.0,8.4,117,119,-4.3
JaVale McGee,8:52,.000,.000,.000,.000,0.0,37.8,19.3,0.0,0.0,0.0,0.0,10.9,0,112,-17.5
Tim Hardaway Jr.,27:07,.567,.433,.600,.533,0.0,4.1,2.1,16.5,1.9,0.0,0.0,33.0,124,118,3.4
Maxi Kleber,24:58,.333,.333,.667,.000,0.0,8.9,4.6,9.8,2.1,0.0,0.0,5.8,95,116,-4.0
Christian Wood,23:30,.388,.333,.167,.167,5.0,42.8,24.3,0.0,0.0,0.0,23.7,17.4,68,111,-13.5
Josh Green,17:08,.773,.833,.667,.667,6.8,6.5,6.7,0.0,3.0,0.0,20.5,13.8,126,115,-0.3
Dwight Powell,11:58,.727,.667,.000,.333,19.6,18.7,19.1,0.0,0.0,7.7,0.0,13.9,165,113,1.8
Facundo Campazzo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tyler Dorsey,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jaden Hardy,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Theo Pinson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
McKinley Wright IV,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
