Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Edwards,35:34,.594,.594,.500,.000,0.0,14.4,7.8,8.3,5.5,4.8,23.8,26.0,87,96,1.4
Kyle Anderson,35:04,.581,.500,.000,.333,0.0,8.7,4.7,14.4,1.4,2.4,12.7,9.9,123,108,-2.1
Jaden McDaniels,32:48,.450,.450,.300,.000,11.0,3.1,6.7,8.1,0.0,2.6,9.1,14.8,104,113,-5.2
Mike Conley,30:44,.636,.636,.545,.000,0.0,19.9,10.8,14.4,0.0,0.0,8.3,17.2,122,109,-2.5
Rudy Gobert,27:03,.671,.667,.000,.833,22.2,34.0,28.6,19.1,1.8,6.3,5.7,28.3,142,96,11.1
Naz Reid,20:57,.625,.625,.500,.000,5.7,34.1,21.1,16.2,4.7,0.0,14.3,29.4,108,94,5.9
Taurean Prince,20:38,.509,.409,.455,.364,5.8,14.8,10.7,28.5,0.0,0.0,13.6,31.5,108,111,-2.6
Nickeil Alexander-Walker,19:56,.667,.667,.500,.000,0.0,10.2,5.5,20.8,0.0,0.0,0.0,13.3,148,112,2.6
Jordan McLaughlin,17:16,.200,.200,.600,.000,0.0,0.0,0.0,42.5,5.7,0.0,0.0,12.7,102,103,0.7
Nathan Knight,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Josh Minott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Austin Rivers,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
