Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaden McDaniels,41:07,.558,.577,.231,.077,0.0,15.9,8.3,0.0,3.7,2.1,6.9,16.4,100,103,-0.2
Rudy Gobert,33:47,.644,.625,.000,.375,14.2,25.8,20.3,8.4,0.0,2.6,17.7,15.7,123,109,-1.7
Mike Conley,33:02,.836,.833,.556,.444,0.0,3.3,1.7,4.5,1.5,2.6,8.5,16.6,149,110,5.4
Anthony Edwards,31:00,.546,.444,.278,.389,3.9,14.1,9.2,15.4,1.6,5.6,8.7,34.8,109,105,4.6
Karl-Anthony Towns,30:52,.624,.567,.200,.400,3.9,45.9,25.9,27.2,0.0,0.0,5.4,28.2,130,107,7.8
Kyle Anderson,32:08,.444,.444,.111,.000,3.7,0.0,1.8,42.6,1.6,0.0,0.0,13.1,129,113,3.5
Taurean Prince,23:04,.415,.438,.500,.125,0.0,14.2,7.4,0.0,0.0,0.0,10.6,19.1,73,114,-11.6
Nickeil Alexander-Walker,14:58,.200,.200,.600,.000,0.0,14.6,7.6,0.0,3.4,5.8,0.0,15.6,43,101,-9.0
Nathan Knight,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jordan McLaughlin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Josh Minott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Wendell Moore Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
