Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Rudy Gobert,37:37,.676,.667,.000,.250,13.4,19.0,16.5,0.0,0.0,2.4,13.1,18.3,123,100,-1.2
Anthony Edwards,37:05,.485,.395,.368,.316,0.0,11.0,6.1,12.8,1.3,4.9,12.2,29.9,96,99,-0.4
Kyle Anderson,34:13,.615,.500,.250,.500,3.7,14.9,9.9,23.9,5.8,2.6,38.1,10.4,107,89,6.0
D'Angelo Russell,32:45,.703,.615,.538,.462,0.0,9.4,5.2,30.1,0.0,0.0,20.4,27.0,122,105,3.4
Jaden McDaniels,31:16,.581,.611,.444,.333,8.1,22.9,16.3,15.2,3.2,0.0,16.2,17.7,110,94,3.2
Taurean Prince,26:42,.700,.700,.400,.000,0.0,0.0,0.0,26.4,0.0,0.0,9.1,18.5,134,108,3.0
Austin Rivers,18:52,.333,.333,.667,.000,0.0,16.2,9.0,0.0,0.0,0.0,25.0,9.5,50,103,-10.5
Jaylen Nowell,11:06,.218,.167,.500,.333,0.0,27.6,15.3,12.8,0.0,0.0,12.7,31.9,50,98,-24.8
Naz Reid,10:23,.750,.750,.000,.000,24.3,29.5,27.2,0.0,4.8,0.0,0.0,17.3,159,88,9.6
Bryn Forbes,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Luka Garza,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nathan Knight,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Josh Minott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Wendell Moore Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Matt Ryan,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
