Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Karl-Anthony Towns,36:56,.379,.295,.500,.318,5.1,5.3,5.2,19.6,0.0,4.1,7.4,29.3,87,111,-5.2
Anthony Edwards,36:41,.571,.548,.476,.095,2.6,10.7,6.5,18.7,1.3,0.0,8.4,26.1,111,108,3.1
D'Angelo Russell,35:45,.667,.667,.667,.000,5.3,5.5,5.4,44.4,1.3,0.0,16.7,20.2,126,110,7.3
Rudy Gobert,34:21,.697,.600,.000,.500,11.0,37.1,23.8,4.3,2.7,4.4,14.1,16.5,131,93,5.1
Jaden McDaniels,24:16,.143,.143,.429,.000,3.9,12.1,7.9,5.1,0.0,6.2,22.2,14.8,37,107,-13.9
Kyle Anderson,23:05,.510,.400,.200,.400,4.1,17.0,10.4,11.3,2.0,9.7,14.5,11.9,106,99,3.4
Jaylen Nowell,17:51,.444,.444,.333,.000,0.0,16.5,8.1,0.0,2.6,0.0,18.2,24.7,70,104,-9.2
Austin Rivers,17:38,.694,.500,.500,1.000,0.0,16.7,8.2,7.1,2.6,0.0,25.8,8.8,112,103,-2.3
Naz Reid,13:27,.700,.700,.400,.000,0.0,0.0,0.0,0.0,0.0,0.0,16.7,17.9,105,114,-6.0
Bryn Forbes,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nathan Knight,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Wendell Moore Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
