Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Edwards,37:26,.528,.500,.273,.273,0.0,8.5,4.5,15.0,6.8,0.0,16.9,30.4,97,113,-1.3
D'Angelo Russell,36:25,.742,.688,.375,.313,3.2,5.9,4.6,23.4,1.2,0.0,18.0,23.4,132,126,1.3
Jaden McDaniels,18:13,1.000,1.000,.750,.000,6.4,0.0,3.1,0.0,2.3,3.9,33.3,12.6,118,122,-1.3
Wendell Moore Jr.,16:01,.750,.750,.500,.000,0.0,0.0,0.0,8.6,0.0,0.0,25.0,19.1,108,130,-5.1
Rudy Gobert,9:13,.773,1.000,.000,.667,25.4,23.1,24.2,0.0,0.0,0.0,0.0,16.1,154,124,-0.6
Kyle Anderson,30:31,.773,.667,.000,.667,3.8,17.5,11.0,17.9,2.8,9.4,50.8,9.9,101,114,3.8
Naz Reid,29:47,.505,.500,.167,.167,11.8,53.7,33.7,13.0,0.0,9.6,7.2,17.9,117,111,0.7
Jordan McLaughlin,24:20,.481,.357,.429,.429,9.6,13.2,11.5,18.3,3.5,2.9,19.4,16.3,109,118,0.8
Jaylen Nowell,23:02,.636,.538,.385,.615,10.2,4.6,7.3,12.1,0.0,0.0,5.7,29.2,137,129,-1.1
Austin Rivers,15:02,.515,.333,.667,.667,0.0,7.1,3.7,0.0,2.8,0.0,34.0,15.0,72,122,-11.6
Bryn Forbes,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Luka Garza,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nathan Knight,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
A.J. Lawson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Josh Minott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
