Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Anderson,39:18,.549,.667,.167,.833,6.9,23.3,14.6,13.3,0.0,2.4,0.0,8.7,133,101,1.4
Anthony Edwards,39:11,.471,.423,.423,.231,0.0,15.6,7.3,20.8,2.4,2.4,17.3,36.7,84,98,-0.7
Jaden McDaniels,38:21,.461,.375,.250,.500,4.7,13.3,8.7,9.9,1.2,4.9,0.0,10.6,116,99,-0.2
Naz Reid,35:20,.505,.500,.364,.182,2.5,34.6,17.6,19.4,1.3,2.7,4.0,29.1,104,95,5.9
D'Angelo Russell,34:41,.630,.630,.739,.000,0.0,5.9,2.8,10.5,0.0,0.0,11.5,31.1,105,107,2.5
Austin Rivers,27:32,.727,.667,.500,.333,3.3,11.1,6.9,23.9,1.7,3.4,0.0,10.4,164,99,10.5
Taurean Prince,20:54,.357,.357,.857,.000,4.3,9.8,6.9,6.2,0.0,4.5,12.5,15.9,75,103,-6.6
Jaylen Nowell,16:31,.551,.600,.000,.200,5.4,12.3,8.7,0.0,0.0,0.0,0.0,13.7,113,105,-4.4
Luka Garza,13:12,.000,.000,.667,.667,6.8,15.4,10.9,17.5,0.0,0.0,0.0,12.2,45,105,-9.3
Rudy Gobert,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Nathan Knight,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Josh Minott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Wendell Moore Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Matt Ryan,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
