Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Edwards,41:16,.595,.587,.391,.217,2.3,8.9,5.6,7.6,0.0,2.1,16.6,28.3,109,123,0.9
D'Angelo Russell,39:26,.613,.559,.471,.235,2.4,9.3,5.9,24.6,2.4,2.2,13.8,21.3,128,117,8.3
Jaden McDaniels,38:45,.635,.571,.143,.286,2.4,7.1,4.8,0.0,0.0,2.2,0.0,7.9,146,124,-2.4
Rudy Gobert,37:48,.398,.400,.000,.300,25.0,31.4,28.3,0.0,1.3,4.6,26.1,15.7,88,108,-5.8
Karl-Anthony Towns,33:20,.473,.400,.240,.320,11.4,11.0,11.2,9.2,0.0,0.0,14.9,38.9,99,123,-6.3
Jaylen Nowell,19:38,.623,.643,.357,.071,4.8,4.7,4.7,29.6,2.4,0.0,0.0,28.4,145,120,12.1
Taurean Prince,18:24,.500,.500,.250,.000,10.3,19.9,15.2,6.7,0.0,0.0,0.0,8.4,136,118,-2.8
Jordan McLaughlin,15:02,.833,.833,.667,.000,0.0,24.3,12.4,33.6,0.0,0.0,25.0,10.3,148,117,4.1
Naz Reid,9:19,.000,.000,.333,.000,10.2,9.8,10.0,11.6,5.1,18.7,25.0,16.6,32,101,-7.5
Austin Rivers,8:27,.000,.000,.000,.000,0.0,10.8,5.5,0.0,0.0,0.0,0.0,4.6,0,123,-9.7
Bryn Forbes,2:57,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.1,0,127,-27.0
Kyle Anderson,0:38,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-7.7
Nathan Knight,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Josh Minott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Wendell Moore Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
